iso3,year,general_public_services_pct,defense_pct,public_order_safety_pct,economic_affairs_pct,environmental_protection_pct,housing_community_amenities_pct,health_pct,recreation_culture_religion_pct,education_pct,social_protection_pct,sector_sum_pct
AGO,2014,0.2362387481069363,0.11372185700461589,0.08639282396183959,0.19236299120191158,0.0062704669435913385,0.09335051290635801,0.04671628149778204,0.01209506674274984,0.06852259747166176,0.1443286541625536,1.0
AGO,2015,0.20362219925324168,0.22712453908715913,0.04583936990022279,0.12396566607066511,0.00614378946478272,0.05023975333440304,0.0556174317257087,0.009836756750953695,0.12100888766879199,0.1566016067440715,1.0000000000000002
AGO,2016,0.2465415385969449,0.1438066576485321,0.13245053688094222,0.1678904171806858,0.000539855182649826,0.03435516872138201,0.05582860294777545,0.005066272118127856,0.10821701072914969,0.1053039399938103,1.0000000000000002
AGO,2017,0.2629155687705098,0.1315348937428376,0.1075320126143135,0.1978226766272525,0.005633868043991609,0.06374908889911611,0.044905958437215544,0.007832754716823813,0.08760296857233359,0.09047020957560596,1.0
AGO,2021,0.34548912062282733,0.07940384764724942,0.07229425385465059,0.2474217959223833,0.00036318822224076,0.07401131826296435,0.07866750525727528,0.005263951330653502,0.07352032468112829,0.02356469419863112,1.000000000000004
ALB,2002,0.2552552235114114,0.04552649485554232,0.07214653768801878,0.1529790739402345,0.0,0.026130770431879544,0.06734441968216019,0.009779407611930876,0.02507370043058991,0.2330748746843513,0.8873105028361187
ALB,2003,0.3161805729729176,0.046854125824729864,0.07754636146329728,0.1176695654844472,0.0,0.03089697850711737,0.08145567060967307,0.01173432565376957,0.036738548475433425,0.2696719507388658,0.9887480997302511
ALB,2004,0.277655536476325,0.05284194392925873,0.07849591164947836,0.1289787364633556,0.0,0.029366965539748588,0.09270292208570417,0.01224301471947967,0.03994813772967383,0.2792708939001576,0.9915040624931816
ALB,2005,0.2465861543251169,0.03605816222787058,0.06101221320267685,0.1128679619426218,0.0,0.0605113059590345,0.09313410611073036,0.013488641263092169,0.11371650875555141,0.26262494621330634,1.0000000000000009
ALB,2006,0.21572712701572322,0.044228087502706515,0.06263580021151596,0.1522820090224081,0.0,0.056479620402089495,0.08241257590074313,0.01266752227142208,0.1076798595692931,0.2658873981040966,0.9999999999999982
ALB,2007,0.19042570714206,0.04024626928018434,0.05312102921679443,0.1814922682599564,0.000307366364124569,0.044368764529716574,0.08439927968875166,0.011271160881280272,0.110750175496421,0.271088031291296,0.9874700521505853
ALB,2008,0.20377252792659528,0.03405800169081093,0.04610741225600388,0.22824651519529549,0.000577530607225355,0.04705223187100674,0.07600962050341245,0.01137994759620075,0.10790708721816049,0.2450239446929008,1.000134819557612
ALB,2010,0.19719032494502808,0.03617286966908272,0.052460841002253164,0.1429513804055705,0.00037462334066292,0.06347422428536525,0.08865542796644679,0.01064147460433803,0.11485734451774031,0.277145261557673,0.9839237722941607
ALB,2011,0.205774669900822,0.033449470188743696,0.05530563743003257,0.141980639874626,0.0018597886658898442,0.06241459407757387,0.0927542251930438,0.01205863228755693,0.1110684335915334,0.283333908790178,1.0
ALB,2012,0.1927008299138161,0.033645909255905264,0.0558416214737468,0.1279491350985847,0.001243461624009336,0.060120355865129316,0.09863642610459011,0.01263099391171219,0.1162699494102751,0.3009612909792734,0.9999999736370423
ALB,2013,0.20807142013829139,0.03429809089240658,0.052417935068410214,0.1039224349339804,0.001590666149240182,0.06258146824392592,0.09625225381730455,0.01036634330058577,0.11580032754777671,0.314699110852596,1.0000000509445177
ALB,2014,0.18941209784298682,0.0279085141228179,0.05787545093481801,0.1156497971920954,0.00224410767202612,0.07348057846465962,0.09376065898511028,0.014521618322106432,0.109884602842099,0.3152625736212804,0.9999999999999999
ALB,2015,0.18895341807109228,0.024199023605868078,0.05905906157873753,0.1389512820148487,0.0032541452429792213,0.0650455238753217,0.09246665188051521,0.01518910073067238,0.104410240987607,0.3084715520123579,0.9999999999999999
ALB,2016,0.1964228615777136,0.024297952411976808,0.05980794171903986,0.1047844365062889,0.00641341192353308,0.05954154076861715,0.0982697287648183,0.014938030814469849,0.10829787372557349,0.32722622178796895,1.0
ALB,2017,0.176008416644183,0.02415379656790993,0.058969477310777174,0.11918446441733072,0.0063024454639975126,0.07760021513712013,0.1000496809674464,0.01420723449306331,0.1057019058122099,0.3178223631859619,0.9999999999999999
ALB,2018,0.1825550097047969,0.023617496666444093,0.06064338931249739,0.09793387030353828,0.003009346967009941,0.08134023116806911,0.1041764842952276,0.01569238907140014,0.10970696745127549,0.321324815059741,0.9999999999999999
ALB,2019,0.1717326073271976,0.0273052269423575,0.06327940709201557,0.09714411991845376,0.006397762398779947,0.07495789397830264,0.1047853960854169,0.01496578289155394,0.11400180178489609,0.32543000158102603,1.0
ALB,2020,0.1559737482877381,0.023599662136618318,0.06051864035366807,0.1098175019699714,0.009914593149814695,0.09678866590078712,0.09655279710484947,0.01280524450328199,0.10134383640381371,0.3326853101894571,1.0
ALB,2021,0.1531985166104737,0.023629745818456258,0.05834684096076204,0.1224625635976424,0.009229170444033024,0.11076457745001891,0.1070352647891818,0.0127007701211865,0.09833778123567577,0.30429476897256963,1.0000000000000002
ALB,2022,0.1448811914579598,0.02416394028550847,0.05683550384379358,0.1528833686826309,0.0109440471360105,0.08828136411936661,0.09924899773151465,0.016605485976928992,0.09796485724275204,0.3081912435235344,1.0
ALB,2023,0.1675728876099442,0.02903735610568582,0.06711674842455993,0.1273655656994296,0.01031674735209736,0.076036866496731,0.09634378145238542,0.01712409926177337,0.1005177164114032,0.3085682311859902,1.0
ALB,2024,0.189369122708003,0.02948374743504291,0.06584816767078858,0.1202561264534196,0.00945747942866681,0.0614215964205278,0.09578894825555448,0.015621850695005319,0.1009729424865754,0.3117800184464161,1.0
AND,2018,0.1046671099040264,0.0,0.07992626162189045,0.1360736674927395,0.03800224680178555,0.008483725525627338,0.221557444988528,0.05799180065796819,0.09975599698906612,0.2535417460183679,0.9999999999999993
AND,2019,0.12158754447179239,0.0,0.07613842416482931,0.1385938267047784,0.03403833030091002,0.007817896648354604,0.2168047638021719,0.055354238703748004,0.096663546604836,0.2530014285985796,1.0000000000000002
AND,2020,0.1007865633769803,0.0,0.0644497786884,0.1506199990731253,0.03061589523563006,0.00902872163562713,0.2279663054065798,0.048572606065742194,0.09399712100286903,0.2739630095150472,1.000000000000001
AND,2021,0.1015114424309156,0.0,0.06108437379010237,0.13518194540795359,0.03014269096563895,0.008866960573883104,0.23942403718019642,0.05233702715354927,0.09366763464633428,0.277783887851427,1.0000000000000007
AND,2022,0.1060042216639963,0.0,0.06544671962825709,0.123999257994625,0.03261292723524946,0.007800567704804912,0.2371900553824774,0.062118907622457954,0.08483500899400873,0.2799923337741226,0.9999999999999994
AND,2023,0.1037174539264635,0.0,0.06113576315416732,0.1393113317905304,0.030716601826424,0.009244341221730545,0.22630339938929978,0.05442827336476748,0.08207081495752211,0.2930720203690952,1.0000000000000004
AND,2024,0.09515298129232731,0.0,0.06121995835993225,0.1374822375342217,0.02847193961441516,0.008308090295518239,0.2311195769544541,0.05320965744526336,0.07753830894828474,0.3074972495555828,0.9999999999999997
ARE,2024,0.253229479360885,0.06150908639537142,0.15318823630646158,0.1126603021422288,0.02951390444476782,0.06682242308695596,0.1269314393171499,0.04386281570957366,0.06220434270380187,0.09007797053280488,1.0000000000000009
ARG,2002,0.5610574469718523,0.04467370246433555,0.05643314863235473,0.07131986687078609,0.001427029565704325,0.018178821255515062,0.06649686821201324,0.002497301739982569,0.056010910453894745,0.1219049038335614,1.0
ARG,2003,0.5129990633980864,0.04054614703186397,0.05600281387895022,0.10354692001938981,0.001099072901034683,0.01942923817544505,0.06616031302332775,0.0026222116054062973,0.061311438495548994,0.1362827814709468,1.0000000000000002
ARG,2004,0.4745281000284824,0.04126114684791567,0.059806522738778074,0.09737638041442671,0.003944270818310753,0.0249057444029805,0.060287034976903346,0.002497756954611642,0.07054488892649795,0.1648481538910929,0.9999999999999999
ARG,2014,0.2977336716624436,0.02524133573533208,0.0620627624675683,0.3246656677159022,0.002954904091518471,0.03317432047039281,0.08529069819655699,0.00371122221258462,0.07628092926748777,0.08888448818021312,0.9999999999999999
ARG,2015,0.319631637868253,0.02422031352167458,0.06585347888976119,0.28748008726543683,0.001884971470494527,0.0325533644116128,0.09200330937642391,0.003959110662576315,0.07974088497318627,0.09267284156058053,0.9999999999999999
ARG,2016,0.4255270336012924,0.020835548385704186,0.058497879876400226,0.23799318516772877,0.003148051037325844,0.02030502366148286,0.09152129768202606,0.002390968323276781,0.06846975221815846,0.07131126004660442,1.0
ARG,2017,0.4427611669784312,0.02602034044626679,0.0624864458035376,0.1860301267148622,0.006627772147724914,0.01875521753311124,0.09892785106994018,0.002402039868719244,0.07683218569813018,0.07915685373927647,1.0
ARG,2018,0.4447973869091457,0.024387218369423824,0.06300220867287837,0.1944768439183388,0.006133338227143569,0.02176663846872108,0.09848645285922374,0.002723911642003124,0.07616208035659007,0.06806392057653171,1.0
ARG,2019,0.5014015482854085,0.020676020322811038,0.057850388491491066,0.1748265189293117,0.006822386175162455,0.0138155712522478,0.09808110806597804,0.001546544850875042,0.06377867896902675,0.06120123465768766,1.0
ARG,2020,0.49776918426000405,0.0186242868310266,0.05079720686101764,0.1678834472067438,0.00860440076232785,0.01293173393533045,0.1068315079767198,0.002476898480859387,0.05823959962607213,0.07584173405989832,1.0
ARG,2021,0.35032747313658386,0.01985625498536183,0.05441369594921183,0.2491384365007308,0.01076253530590157,0.02881424468419306,0.1168635264726251,0.0036637363611277058,0.06830567022458904,0.09785442637967538,1.0000000000000002
ARG,2022,0.3624030678696019,0.0203437651217747,0.059704988553990715,0.22809863742526168,0.00910537154165168,0.02667638013899493,0.1043372459075404,0.003096806475490772,0.07608707604118595,0.1101466609245043,0.9999999999999972
ARG,2023,0.3261675046548887,0.02261554381692959,0.06362513416474747,0.2117431351405061,0.008200977484838216,0.03027315101198908,0.12324727130070061,0.003188991471900859,0.0900642760283047,0.12087401492519559,1.0000000000000009
ARG,2024,0.3074199097901491,0.031325575444040105,0.08170665061569268,0.210152968588326,0.004085100472709616,0.009292538935162395,0.1721332817899652,0.002492548439313203,0.08095088062746124,0.10044054529718119,1.0000000000000009
ARM,2010,0.1500639418339596,0.1546194534183205,0.07067162518636756,0.1178348028778311,0.005161914159203317,0.04486760810323618,0.05881780136160646,0.01687343718966065,0.1024713468707311,0.2558569329452174,0.9772388639461338
ARM,2011,0.1562153689275569,0.1474806303936345,0.07350879176250238,0.08510381783848389,0.006721072587046307,0.04444814058474602,0.06417821489806205,0.01782183059572514,0.1075357422473467,0.2596795830388741,0.9626931928739781
ARM,2012,0.1595159526885995,0.1518407712950999,0.07620375708180101,0.07065570022860551,0.006989563661663851,0.014216777656296592,0.06410784216280688,0.022683431070470127,0.10216081900407509,0.2899632243315774,0.9583378391809959
ARM,2013,0.1885661140618544,0.1532904510959541,0.0770461668199534,0.12291265110281349,0.01340494432327668,0.02675004149818894,0.05483309652103598,0.02253610665149914,0.08749750844179198,0.2531629194836318,0.9999999999999999
ARM,2014,0.1759244532351588,0.1541964790953311,0.08484897629848424,0.06740906395558448,0.003783397535963291,0.0253399359816948,0.06205837513488146,0.01732365375756309,0.09376602096822165,0.27729123280060863,0.9619415887634915
ARM,2015,0.20404493246512248,0.1439552198747238,0.0884818503305158,0.07963613869744801,0.0040976950892160115,0.028435018954895003,0.06241741726091154,0.022036002235160012,0.08866694501256653,0.2782287800794408,1.0
ARM,2016,0.2015968611808879,0.1558829748823316,0.08115211287057551,0.09044907172909986,0.0030776068669298513,0.017696528223557818,0.07346071088526608,0.01836226486522648,0.08447907228353733,0.2738427962125876,1.0
ARM,2017,0.18996108359530758,0.1920145725185817,0.0799159072562047,0.07733965614505435,0.01185344797787681,0.01398599499015127,0.0552566434735371,0.024158614822777327,0.08891125987973336,0.2666028193407778,1.000000000000002
ARM,2018,0.2002357769279058,0.1579418416667785,0.08153424972185322,0.08662913519176275,0.015165533990073098,0.014386368825051581,0.054429107493794454,0.024105284092300797,0.08988577025658119,0.2756869318338986,1.0
ARM,2019,0.17689349734888052,0.187665691322799,0.08540999773038015,0.0748358383380286,0.01318739728833034,0.01757265074071926,0.05949516225116883,0.02436734723740861,0.1000509266019051,0.2605214911403796,0.9999999999999999
ARM,2020,0.15903879627161252,0.2015091574078524,0.07868948569066571,0.07444387286991466,0.0110079596350911,0.01163126145916283,0.07645138818888686,0.01884550001539291,0.09572379842373711,0.2726587800376839,0.9999999999999998
ARM,2021,0.1680573832945601,0.1641792342958578,0.07819639913951672,0.08648096170880447,0.012190665101510621,0.012612735088534862,0.07815040443077616,0.02013499621451921,0.0966730410333758,0.2833241796925443,1.0
ARM,2022,0.1575480293941251,0.2105404375208054,0.08598038491638216,0.09354542541327399,0.01311781001105699,0.013931753304009021,0.06208679376187997,0.024601817363295742,0.09702664115888812,0.24162090715628348,0.9999999999999999
ARM,2023,0.1739834027339247,0.2035357075269462,0.07967913384308375,0.09752015759549187,0.013153023829327511,0.01573476847482542,0.0547944737411178,0.02342851583256914,0.09961885737560737,0.2385519590471062,1.0
ARM,2024,0.19803306139854768,0.18426009584160488,0.0762016076127244,0.0851993358964981,0.012847514813243659,0.01417530703917032,0.05138482581218804,0.02068106911575156,0.1051869586351062,0.25203022383516527,1.0
AUS,2000,0.145074450338491,0.0464972594155185,0.044273016937782995,0.114830931092615,0.0127629151698633,0.0191664386523915,0.164421829351174,0.0245681703840349,0.14427125166597501,0.284133736992153,0.9999999999999991
AUS,2001,0.132160746042418,0.0458279789777723,0.045187445544712004,0.11169550393271599,0.0124088433398448,0.0153847377990316,0.161307006480925,0.0260072487696586,0.151647284894153,0.298373204218768,0.9999999999999993
AUS,2002,0.119242258979808,0.0465491973177707,0.0467066227374781,0.11757804740004399,0.013276210395325201,0.0164209705651947,0.16726450843912702,0.024382198933255397,0.15550632887669502,0.293069908131023,0.9999962517757213
AUS,2003,0.11512471216131899,0.0515706487040983,0.04790855158858261,0.115906629077266,0.014081678036742899,0.0164130816852103,0.170644399968436,0.0241892095465599,0.156161003149188,0.28800367285744,1.000003586774843
AUS,2004,0.10622751009852999,0.0465985746790021,0.0490509553927317,0.11642460265752501,0.013615056414779801,0.0170664314519497,0.171706743378739,0.0252421475370948,0.155131456293163,0.298943204332762,1.000006682236277
AUS,2005,0.108899848278569,0.047385687092462804,0.0478311935523065,0.11075975986267199,0.0149602938473377,0.0168856294570117,0.180196459002502,0.0241570425848098,0.15824202527859701,0.290682061043731,0.9999999999999996
AUS,2006,0.10807551829996401,0.0491474773835391,0.0484280613047353,0.113996866025503,0.0155941444773894,0.0180407416684628,0.18066372686655,0.0250543202828732,0.156258919885592,0.284740223805391,0.9999999999999999
AUS,2007,0.108272463659262,0.050763028077394606,0.0508998339552189,0.116901963834964,0.0175272471706667,0.0183668597149609,0.17965562473343,0.024823560654629498,0.15095053260406,0.28183620312722096,0.9999973175318075
AUS,2008,0.10362625925612401,0.0480247792722583,0.0508906295907137,0.122683790392056,0.0175511545567269,0.0201082599234113,0.18343682928894,0.0250431993944615,0.150764641731362,0.277870456593946,0.9999999999999998
AUS,2009,0.0975145019899592,0.0487149806206592,0.0473038004318081,0.116343244110328,0.0179074647313338,0.0188634255044265,0.17610705026489398,0.023261712145254,0.147948477832982,0.306037510079858,1.0000021677115027
AUS,2010,0.106991989980847,0.0493940982456284,0.0478581816624206,0.119116144257854,0.0202483983021289,0.0199016442262387,0.178617103950753,0.0243788512649385,0.171157811859397,0.26233373651993497,0.999997960270141
AUS,2011,0.110467160800847,0.0474232812970537,0.0481576825560272,0.110098017310887,0.0229179821451122,0.0176975160528847,0.184132658513129,0.0242332986856549,0.171274807899671,0.263597594738734,1.0000000000000009
AUS,2012,0.118331938347728,0.045579479457161794,0.04749469113556701,0.114125051626651,0.0258498751822923,0.0145961790796019,0.18975946549512201,0.0234211382351544,0.15393513865182298,0.266908870280959,1.0000018274920603
AUS,2013,0.11442422978679,0.0455539836816722,0.0469165406870667,0.112071212478002,0.0268826385431066,0.014121698989946202,0.188902889951052,0.0227626112919665,0.155629895004018,0.272736097154988,1.0000017975686082
AUS,2014,0.119622783105426,0.0458927803468901,0.0458328121814191,0.114460380746449,0.0262215086962407,0.0137875379298647,0.18559633200432502,0.0223184378121557,0.15033333733121101,0.275935803222175,1.0000017133761563
AUS,2015,0.120787011941857,0.0482080563472084,0.0473168233529648,0.111259465193694,0.0203653390177149,0.0141732650054704,0.185536086622526,0.021850173092079702,0.14882427080181,0.281679508624674,0.9999999999999991
AUS,2016,0.116756775954784,0.051088656884602505,0.0479825905303721,0.10591944568662001,0.021125771471652302,0.013305716679608599,0.190995636331936,0.022817641294538702,0.14890553134883,0.281102233817055,0.9999999999999992
AUS,2017,0.11394047899295,0.0522047800175936,0.0486968938558561,0.10754729838559801,0.021846464546344403,0.012981501901847301,0.199272713756489,0.022156211668793602,0.148495867973387,0.27285469142991703,0.999996902528776
AUS,2018,0.106592016325953,0.052702511412831894,0.0508505066471636,0.116729383176247,0.0229082372925342,0.0135936559989619,0.196017599943378,0.024058367640640302,0.15108436648461201,0.265463355077678,0.9999999999999998
AUS,2019,0.105362553554455,0.0541579441779304,0.0516742997153983,0.116629546727917,0.022603673340822403,0.014982703688114501,0.193898485562249,0.0230608200207946,0.152933683069127,0.264696290143193,1.0000000000000013
AUS,2020,0.09134859683218581,0.0526443807060512,0.047767671148422994,0.16666425841503302,0.021166123605923303,0.0139088573086825,0.17945327871418598,0.020831376628881203,0.144562529049535,0.261652927591098,0.9999999999999991
AUS,2021,0.0784904821380695,0.049933626727176404,0.0461158011984245,0.194728719682455,0.0203304931239905,0.014451717531045,0.178595327931922,0.0199130717201903,0.13145395613042699,0.2659868038163,1.0000000000000002
AUS,2022,0.09170405009634751,0.054604231417829,0.0491022508798138,0.136782888851463,0.021244578400215198,0.0162248823816325,0.199706254825579,0.0209088383832861,0.13944693667309,0.270273994475054,0.9999989063843102
AUT,2000,0.1611036430052578,0.01706588683576299,0.02765851257016449,0.10115789899026179,0.009135940407294641,0.01223650493012574,0.14176705697611441,0.02777231324800237,0.1019038340291332,0.40019850063483736,1.000000091626955
AUT,2001,0.1659732067468517,0.0161491032566199,0.0277492105241351,0.1029060257932181,0.00960647244146965,0.01222636337205766,0.1403668781750276,0.02736793833211003,0.1006907682409873,0.3969639449621029,0.9999999118445799
AUT,2002,0.1589200614351592,0.015415265445464829,0.027904402505311513,0.09775589914018196,0.009470147187611848,0.01136022764083798,0.1464637750962048,0.027515108529383592,0.1010664930493134,0.40412853374816643,0.9999999137776356
AUT,2003,0.15101993316958828,0.01612405762256172,0.02778430822737644,0.1024406877159139,0.010352454657564202,0.01021225275675868,0.1481796490606305,0.02678896702494923,0.1019953306306501,0.4051022752310143,0.9999999160970072
AUT,2004,0.1410976467942748,0.01554964509800842,0.026832345057670383,0.15982614418494362,0.00951173346705286,0.008125223381967554,0.1429183367242062,0.025796274113281326,0.09100867708458232,0.37933397409401254,1.0
AUT,2005,0.1509882835129163,0.01551660312923818,0.026675586319520817,0.1287496205641706,0.009808982368843408,0.0083515802878538,0.1489721492181971,0.02618679159503384,0.09359793298253528,0.3911526235617328,1.000000153540042
AUT,2006,0.1528731915492575,0.01428944437840392,0.02684185049095708,0.1288088872014057,0.009453577750297036,0.007319409231045828,0.1490585381230258,0.02711086705687745,0.09485328949819649,0.389390870794574,0.9999999260740409
AUT,2007,0.1523874063622312,0.01559399907760662,0.02624868433369635,0.12274973972067921,0.00887282786632602,0.008092489343388333,0.153245586096518,0.02921064588085143,0.09486617590315785,0.38873244541554514,1.0000000000000002
AUT,2008,0.1437462054281529,0.01809747141025679,0.026523836102253902,0.1297932705011651,0.008916138295356545,0.007731197768934625,0.1543959749168426,0.02723900489215728,0.09679012218011096,0.38676671047120864,0.9999999319664392
AUT,2009,0.1414388209826939,0.01318941663046,0.02579786041015427,0.144770859847509,0.009854237718249316,0.008341311617021877,0.1488334403512752,0.0261458930102545,0.09436246143829552,0.3872656339114865,0.9999999359174001
AUT,2010,0.1434387454774875,0.01235549398495627,0.02559832687454571,0.1270080134225721,0.010454609491763509,0.0076378013647166445,0.1529192409937685,0.024813650535351138,0.09679956949356028,0.3989746121664775,1.0000000638051991
AUT,2011,0.1433588331119762,0.01251084932628997,0.02584497896753828,0.1226055642057736,0.00924316099403775,0.007499929932917174,0.1547936544972217,0.02528286065520409,0.09800097821872203,0.4008592533563082,1.000000063265989
AUT,2012,0.1403807685612458,0.01169040107743943,0.02589580476602035,0.1267630702137471,0.00900688058685023,0.007338132132920843,0.1545704137819407,0.024938691619610133,0.09751492626197536,0.401900972077583,1.000000061079333
AUT,2013,0.1377654846716767,0.012260376260817041,0.02533824566233527,0.1275910413593043,0.00822378842036479,0.0071015035953888,0.1543229600740725,0.024839868464081708,0.09706063844823469,0.40549615248048015,1.000000059436756
AUT,2014,0.12989157680891078,0.011339479897692191,0.025553161561164762,0.1334780920764471,0.008241500787706671,0.007080301278627627,0.1563471410592008,0.024022955179528068,0.09536167911961155,0.4086841701145415,1.000000057883431
AUT,2015,0.1320876640416647,0.01110174683375414,0.02641610368101467,0.1166428564527928,0.0069339542529485605,0.007126371955079899,0.16239396661318492,0.02416631429150756,0.09710902978089819,0.41602193493206185,0.9999999428349075
