iso3,year,lays,lays_male,lays_female,pcr_modelled_pct,pcr_pct,pcr_wpia,general_public_services_pct,defense_pct,public_order_safety_pct,economic_affairs_pct,environmental_protection_pct,housing_community_amenities_pct,health_pct,recreation_culture_religion_pct,education_pct,social_protection_pct,sector_sum_pct,education_nec_pct,education_not_definable_by_level_pct,education_total_pct,post_secondary_non_tertiary_pct,ecd_and_primary_pct,education_rnd_pct,secondary_pct,education_subsidiary_services_pct,tertiary_pct,all_staff_pcttotal,capex_pcttotal,currex_pcttotal,expenditure_pctbudget_imf,expenditure_pctbudget_uis,expenditure_pctgdp,expenditure_perchild_ppp,lang_match_pct,teaching_staff_pcttotal,fsi_total,sap,pop_total,sap_share,hh_exp_pct,private_enrolment_pct,debt_pct_gdp,gdp_growth_pct,gdppc_2015_usd,inflation_pct,income_group,lang_frac
LTU,2015,,,,99.61000061035156,99.39,,0.1275712407734354,0.035643900778936,0.0459445399135153,0.112853070556835,0.0174250770650109,0.0090268943926004,0.1335881834991034,0.0266680199429604,0.1437994729965583,0.3474796000810448,1.0,0.0593575559081987,0.071021176540148,1.0,0.0494888257509769,0.166858297620292,0.0440349982526213,0.3628598095515625,0.0088377239521799,0.2375416124240207,0.6751499938964843,0.1242457008361816,0.8757543182373047,0.1443064034,0.1197869968414307,0.042164602279663,7136.690429687501,,0.4548870849609375,43.0,105808.0,2911109.0,0.0363462858999783,0.5570601224899292,2.395450115203857,,2.83280643343234,14269.8039878287,-0.884097405500596,High income,0.32
LTU,2016,,,,99.61000061035156,99.125,,0.1250353564910031,0.0429853432157295,0.0426226377695626,0.0998237764448421,0.0154648899109341,0.0106444440606291,0.1382400479001478,0.0296904053680106,0.1389513274114622,0.3565418461968901,1.0000000747692117,0.0579545986527141,0.0786853013043995,1.0,0.0561229184412638,0.1926078466296062,0.0484867921543389,0.3820947340270114,0.0091298819470265,0.17491738874722,0.72078857421875,0.0687318992614746,0.931268081665039,0.1396275787,0.1163877964019775,0.0401143980026245,7829.26806640625,,0.4716819000244141,42.4,107136.0,2877325.0,0.0372345842058161,0.5470371842384338,2.655339956283569,,2.67192215053329,14823.107153522,0.905525075460342,High income,0.32
LTU,2017,11.175,11.0,11.35,99.62000274658205,99.235,,0.1110275980193544,0.0487001259764808,0.0440672297252013,0.0949153316490607,0.0146322217952006,0.012721688429518,0.137312236498485,0.0321857391049279,0.1362077880741272,0.3682299698069204,0.9999999290792768,0.0658348276860339,0.0808132402773351,1.0,0.05557273800821,0.1984099462449572,0.0526454728923378,0.3792698394846513,0.0077383518591413,0.1597155835473329,0.7279950714111328,0.0546436977386474,0.9453562927246094,0.1367822731,0.1142453002929688,0.0381236004829406,7773.85693359375,,0.4595441055297852,41.7,110065.0,2842639.0,0.0387193027324257,0.5011224150657654,3.16471004486084,,4.61224310312809,15695.9993288456,3.72288862303707,High income,0.32
LTU,2018,11.3706055,11.177837,11.563374,99.62999725341795,99.535,,0.0988005455049072,0.0505430502385421,0.0402689696799318,0.0909069122437842,0.0144078072935184,0.0145988192785031,0.140550197200334,0.0322940739645948,0.1330781209950142,0.3845515036008698,1.0,0.0681777915416551,0.0805414963912699,1.0,0.0514207023493029,0.1999938839197084,0.0464244472349734,0.3759384664074289,0.0081372992068997,0.1693659129487613,0.7214527893066406,0.0640035009384155,0.9359964752197264,0.1331847672,0.1141294956207275,0.0385628008842468,7476.31689453125,,0.4504138946533203,39.40955428935555,112500.0,2819200.0,0.0399049375709421,0.5014125108718872,3.643270015716553,,4.91836780106811,16604.9021440809,2.69792779208394,High income,0.32
LTU,2019,,,,99.62999725341795,99.53,,0.096456193163728,0.0472504242642853,0.0400008334892692,0.0897560813666822,0.0151804530755842,0.0139833129091183,0.1455997446791628,0.0336285254874367,0.1325870111881219,0.3855574203766111,1.0,0.0735246262259172,0.0770287374411597,1.0,0.0484009523653083,0.2064198087722203,0.0460608826560035,0.3809017281710031,0.0079507320098539,0.1597129763102903,0.737706298828125,0.0566343021392822,0.943365707397461,0.1322320654,0.1137759017944335,0.0394155001640319,8023.117675781251,,0.4587258148193359,38.1,114742.0,2811089.0,0.0408176333086572,0.5123944282531738,4.333079814910889,,4.67735183530451,17431.7239081591,2.33450937988027,High income,0.32
LTU,2020,10.981037,10.761667,11.200407,99.62999725341795,99.4,,0.0794444342881869,0.0533653638659331,0.0354985385354898,0.1366209233018073,0.0125306753004488,0.0148395329118339,0.1386307314823523,0.0331885501243031,0.1215548534964047,0.3743263966932398,1.0000000000000002,0.0868962389577769,0.0731963238457751,1.0,0.0453848449728087,0.1996713012671181,0.044194862531833,0.3744653800385291,0.0054231414761208,0.1707679069100381,0.6874603271484375,0.1154135036468506,0.8845864868164063,0.121310078,0.1056414031982422,0.0447348022460937,8877.994140625,,0.42898681640625,36.47089084336904,115384.0,2810369.0,0.0410565302990461,0.5050650835037231,4.69920015335083,,0.0428158336981426,17443.65526328,1.19989444983569,High income,0.32
LTU,2021,,,,99.63999938964844,99.545,,0.0788871805242198,0.0489218339752682,0.0340946985366612,0.110820068859938,0.0142256277774571,0.01647460545354,0.1566575188954796,0.0318217154776907,0.1268591683730454,0.3812376294745951,1.0000000473478954,0.0889751386463399,0.0740745993634902,1.0,0.0474646540009158,0.2170284092966107,0.0445903947263817,0.3926855494664834,0.0049330067304918,0.1302482477692858,0.7320305633544922,0.0727683019638061,0.927231674194336,0.1269451452,0.1135999011993408,0.0423977994918823,8839.2490234375,,0.4593864059448242,38.7,114567.0,2808380.0,0.0407946930258725,0.497782289981842,5.226170063018799,,6.38001606179873,18569.7057246217,4.68354420903453,High income,0.32
LTU,2022,,,,99.6500015258789,,,0.0763414829359869,0.0578541614322084,0.0339266215447148,0.1147129736438899,0.0152610792813267,0.0171599024836297,0.1426398922368577,0.0336121649206002,0.134595135765224,0.3738965447946881,0.9999999590391266,0.0836021551188942,0.0767402000764468,1.0,0.0381692445154269,0.2162145794328813,0.0426662779402205,0.3747991444772034,0.0063567729699593,0.1614519297955168,0.719384765625,0.0637101984024048,0.9362898254394532,0.1349615771,0.1173038005828857,0.0425285005569458,9140.2666015625,,0.4500621032714844,38.6,114071.0,2831639.0,0.0402844430381132,0.3360500037670135,5.742179870605469,,2.53752574011534,18884.5152531698,19.7050461518394,High income,0.32
LTU,2023,,,,99.66000366210938,,,0.0882637979876899,0.067918258123824,0.0331583917809315,0.0881140009397617,0.01475348067962,0.0180489065525181,0.1418585686586362,0.0332208800052494,0.1382206039579685,0.3764431113138005,1.0,0.0847958035889193,0.0707867902152551,1.0,0.0454612955750422,0.2167206612475486,0.0452711911176456,0.3701902519068371,0.0062845058021354,0.1604895005466161,,,,,,,,0.845357666015625,,39.39999999999999,118323.0,2871585.0,0.0412047701878927,,6.757540225982666,,0.342262716277261,18685.5523679178,9.11731962390475,High income,0.32
LTU,2024,,,,99.66000366210938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120255.0,2888278.0,0.0416355350835342,,7.404650211334229,,2.77263124530285,19092.6451176955,0.715735835228723,High income,0.32
LTU,2025,,,,99.66000366210938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32
LUX,2000,,,,,,,0.1369478605116446,0.0062700229886645,0.0233904193560641,0.1470210857971035,0.0200200532066136,0.019231393513674,0.1151082838622338,0.0279042327000802,0.1122052886591174,0.3919013594048043,1.0000000000000002,0.0084629866166007,0.0725473599975377,1.0,0.0170224116793113,0.386998250770738,0.0041355678326485,0.4422923623828502,0.0520706052538434,0.0164704554664696,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2001,,,,,,,0.1342898323009452,0.0074544140373891,0.0253706201940243,0.1107984115437979,0.0228954805967441,0.0200468075520753,0.1290444386185479,0.0286512564990811,0.1153293579826602,0.4061194905052103,1.0000001098304756,0.0138505447747619,0.0673214185380551,1.0,0.0183502576502261,0.3884904487047017,0.0037254765648287,0.4350417640017255,0.0533127886125361,0.0199082534733497,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2002,,,,,,,0.1248164583746586,0.0061795064912442,0.0245108402264156,0.1489070760452233,0.0190623348988645,0.0236734645330628,0.1191667143065973,0.028348764194621,0.1106362251986201,0.3946985198113689,0.9999999040806766,0.0144369402564525,0.0651292232731939,1.0,0.023891350146953,0.3947235636319501,0.00466174800378,0.4160547237370279,0.0593872189903158,0.0217143649809698,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2003,,,,,,,0.1206028818428572,0.0061114411812763,0.0247698256069755,0.1476223717398476,0.0188186091454931,0.0179183910936548,0.1201760269818779,0.0309385213610204,0.1124763439520013,0.4005655870949954,1.0,0.0140071202469688,0.0624352936201271,1.0,0.0240257431542412,0.3903903292448559,0.0044137386621892,0.4119217931870544,0.0637039693888898,0.0291020124956731,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2004,,,,,,,0.1260903113626311,0.005943122021154,0.024636682093245,0.150565810543996,0.0168359331088477,0.0163692911032478,0.1238973133986729,0.0304912063463963,0.1123836676761122,0.3927865810633407,0.999999918717644,0.0131936674446508,0.0686335419449702,1.0,0.017421832113077,0.3925618728903477,0.0043373765851097,0.3747617769863732,0.0987514401869476,0.0303384918485238,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2005,,,,,,,0.127893666803524,0.0056567610627079,0.0246146083717871,0.144472251384206,0.0184364703594806,0.0154057718277606,0.1254141012259702,0.0307470088936968,0.1118729121805938,0.3954863717879592,0.9999999238976864,0.0107990772996252,0.0617108595521325,1.0,0.0228069709999707,0.4005427089051743,0.0046094203327408,0.374484110220655,0.097225028281678,0.0278218244080235,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2006,,,,,,,0.1209448637939221,0.0057443891753427,0.0245627898914923,0.140401653851311,0.0176424829413508,0.0151936514562174,0.1250935397585225,0.0293872413701861,0.1123423277181234,0.4086871343699189,1.0000000743263875,0.0117898235694583,0.0630662936089496,1.0,0.0197899664764107,0.3809588394896899,0.0042270024009691,0.3880889701635425,0.0978131928258063,0.0342672346776952,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2007,,,,,,,0.1228095361302,0.0063414422116061,0.0237346834084364,0.1367294645468341,0.0189528314819408,0.0147905330742624,0.1258678924658834,0.0331089428911658,0.1143879050974052,0.4032766975528098,0.9999999288605445,0.0106260249922416,0.0682202496487739,1.0,0.0258305818815266,0.3708729000291678,0.0041295098881238,0.3803546030042184,0.0969302939974712,0.0430358365584764,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2008,,,,,,,0.1257988792537401,0.006698485331347,0.0238150812961131,0.1287629319100804,0.0195892289318351,0.0158627287780433,0.1252854468180972,0.0298905992947063,0.1144385173086621,0.4098581671817187,1.0000000661043436,0.0120397647847133,0.0623632435679709,1.0,0.0253451403089222,0.36057833385321,0.0040169133192388,0.3938394621009948,0.0989186566388244,0.0428973301447567,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2009,,,,,,,0.1178427804287333,0.0070057287573809,0.022923024872387,0.1299197242963372,0.0205696271017547,0.0184085986185961,0.1239816450844357,0.0298807214233018,0.1142583394490736,0.4152098099679994,1.0,0.0112782469155288,0.063799752716176,1.0,0.0277157814431904,0.3627238050140741,0.0042185568095125,0.3752731960118907,0.1021040170467998,0.0528866440428274,,,,,,,,,,,,,,,,,,,,,0.64
LUX,2010,10.188041,10.050525,10.325557,98.47000122070312,,,0.1215559514058423,0.0119422177709399,0.0237561602276926,0.1301695430256689,0.0189655446199317,0.0182730944274117,0.1188012418491962,0.0274955151503957,0.119670056521099,0.4093706750018216,1.0,0.0074299518817682,0.0552046836459183,1.0,0.0266212493800531,0.3701217119286726,0.0037596779946376,0.3588878505464474,0.1102413816793103,0.0677339634911269,,,,0.1196700565,,,33350.6953125,,,,35904.0,506953.0,0.0708231335054729,,8.557140350341797,,3.76041454320028,106544.057363484,2.2736791162154,High income,0.64
LUX,2011,,,,98.45999908447266,,,0.1257566713490812,0.0097924614726943,0.0239390444817737,0.1261397283733798,0.0185859071694214,0.0176480779030351,0.119115178664608,0.0260472772494475,0.1207111040469773,0.4122644947075033,0.9999999454179218,0.0044000774117,0.0574004138270318,1.0,0.017361563282256,0.3684512053074039,0.0046618845046374,0.3491552538669675,0.1155993618960802,0.0829706920750676,,,,0.120711104,,,34286.859375,,,26.1,36448.0,518347.0,0.0703158309009215,,8.917630195617676,,1.04429855323325,105290.249021891,3.41068341068342,High income,0.64
LUX,2012,,,,98.4499969482422,,,0.1277038402700357,0.0085390764134044,0.0231626262010331,0.1215241641110449,0.0185961913834727,0.0176364318532332,0.1207434703492293,0.026530701764107,0.1215911204821395,0.4139724287168505,1.0000000515445506,0.0183882503755905,0.0590418965710196,1.0,0.0264706530696682,0.3447747135168497,0.004860209109808,0.3362828069413874,0.1221877342141764,0.0879941601185611,0.7135504150390625,0.1245650005340576,0.8754350280761719,0.1215911205,0.0927455043792724,0.0387815999984741,28266.28515625,,0.6097391891479492,25.5,35850.0,530946.0,0.0675209908352261,0.0152569003403187,9.127889633178713,,1.64990212764553,104487.744312565,2.66284165508021,High income,0.64
LUX,2013,,,,98.4499969482422,,,0.1177677297275285,0.0080023585043531,0.0238978396262616,0.1190116812547354,0.0192470660132527,0.0120397763284991,0.1267813499811797,0.0292281545813134,0.1138404395117052,0.4301835549310863,0.9999999504599152,0.0053730592450823,0.0706974837528819,1.0,0.0299232444974773,0.3477314088320612,0.0050166540031837,0.3350396397478443,0.0827569490318745,0.1234619960608299,0.7249786376953125,0.1222931957244873,0.8777068328857421,0.1138404395,,,26589.87890625,,0.6272420883178711,23.3,36069.0,543360.0,0.0663814045936395,0.1466615945100784,9.563119888305664,,3.17178989968683,105338.955521681,1.73403963519162,High income,0.64
LUX,2014,,,,98.43000030517578,,,0.1133854722244379,0.0071973906937738,0.0240617710119138,0.1245380736231987,0.019279911924615,0.0136451813260235,0.1250069908477942,0.0282819306764408,0.1127223131317182,0.4318808691832511,0.9999999046431672,0.0048189234424362,0.0639559499725279,1.0,0.0212848122066422,0.3470293174792033,0.0051907160963378,0.3546580459271784,0.0852872891324457,0.1177749457432278,0.7430902862548828,0.1179848003387451,0.8820152282714844,0.1127223131,0.0949374008178711,0.038556900024414,26906.84375,,0.66439697265625,24.6,36416.0,556319.0,0.065458846453204,0.1296726018190384,10.17920017242432,,2.62308679154881,105583.937273429,0.628543985440717,High income,0.64
LUX,2015,,,,98.44000244140624,,,0.1152053811932241,0.0064666093593161,0.0243463009706975,0.1281973806004654,0.0193697499720768,0.0124240459050584,0.1218532386508796,0.0270603456671296,0.1109345194133081,0.4341423824170728,0.9999999541492288,0.0050647476781062,0.0654817234690752,1.0,0.0181163718154686,0.349243573693236,0.0048771031990903,0.347945354951851,0.0862780221610609,0.1229931030321116,0.7605027770996093,0.0984694957733154,0.901530532836914,0.1109345194,0.0933442974090576,0.0376792001724243,26937.70703125,,0.6771208190917969,22.1,36878.0,569604.0,0.0647432251178011,0.1287353038787842,10.78507995605469,,2.26978423302835,105462.012584423,0.474743161437779,High income,0.64
LUX,2016,,,,98.45999908447266,,,0.1193921878500925,0.0078222457147508,0.0244156806509933,0.1314127923857832,0.017808852508142,0.0125368005763075,0.1193898710717295,0.0288959290238909,0.1089305078320252,0.4293951769397149,1.00000004455343,0.0067527191862707,0.066677682610746,1.0,0.0251261686887331,0.3479572717705662,0.0056156774335249,0.3567750714638921,0.0863902237313702,0.1047051851148963,,,,0.1089305077999999,,,,,,24.1,37600.0,582014.0,0.0646032569663272,,11.37989044189453,,4.97819011520116,108351.451826983,0.290833333333317,High income,0.64
LUX,2017,9.915,9.78,10.05,98.4800033569336,,,0.1158734699536646,0.008176418522178,0.0248771287015268,0.1313304030924062,0.019843310418418,0.0124853235144939,0.121261638288994,0.0291007055326829,0.1079287997085638,0.4291227186939458,0.9999999164268742,0.0069965104560488,0.0645273319217193,1.0,0.0264067841101662,0.3601164446065387,0.0063518759638059,0.3476337655288191,0.082731964849804,0.1052349353952345,0.7373690032958984,0.0888255977630615,0.9111743927001952,0.1079287997,0.084462604522705,0.0348645997047424,23476.97265625,,0.6384201049804689,23.4,38716.0,596336.0,0.0649231305841002,0.1135729998350143,11.91926002502441,,1.31718713754285,107142.126672598,1.73079959118887,High income,0.64
LUX,2018,9.931151,9.886119,9.976183,98.5,,,0.1215776769959746,0.0097796856864561,0.0262403985409239,0.122551751471664,0.0210001463926957,0.0134256827912039,0.1213983675993826,0.0299957767400354,0.1108721106637432,0.4231583637438763,0.999999960625956,0.0031144925827489,0.0645797317203789,1.0,0.0209992087697292,0.3666070284544589,0.0090689620394137,0.3521308527246307,0.0871937178873441,0.0963063609515787,0.7353469085693359,0.0936882019042968,0.9063117980957032,0.1089115471,0.0864328002929687,0.0365772008895874,24832.701171875,,0.6307075881958008,20.757276455472248,39215.0,607950.0,0.0645036598404474,0.126637801527977,12.18138027191162,,1.61129561338169,106788.728745199,1.5281952430738,High income,0.64
LUX,2019,,,,98.5199966430664,,,0.1179676394320844,0.0088451393468614,0.0285046472077778,0.1222386352625357,0.0208154448972016,0.0133172763523098,0.1205949691060133,0.0296316046978045,0.1119426164703629,0.426141989930335,0.9999999627032868,0.0036126390056396,0.0721644881883729,1.0,0.0165409089803548,0.3645523582773012,0.0064969529290762,0.3634415459149657,0.0808634083947961,0.0923276983094928,0.7152189636230468,0.1123313045501709,0.8876686859130859,0.1118255207,0.0867642974853515,0.0373705005645752,26401.3984375,,0.5916046905517578,20.4,39809.0,620001.0,0.0642079609549016,0.1297020018100739,12.38185024261475,,2.74931929072659,107591.965850496,1.74332075653848,High income,0.64
LUX,2020,9.7984465,9.671764,9.925129,98.52999877929688,,,0.1076418185604906,0.0154022257694467,0.0273026323067351,0.1230530923611468,0.0222017221573504,0.008940544561372,0.1233550786582668,0.0259634576437057,0.1064338073279873,0.4397056206534983,1.0,0.0030597710228949,0.0760822520560066,1.0,0.0150912920629316,0.365605406195307,0.0069808201191579,0.3626681873478374,0.0740215139568312,0.0964904469803609,0.7379897308349609,0.0963887977600097,0.9036112213134766,0.1065717443,0.0819499015808105,0.0385499000549316,26251.279296875,,0.5956578826904297,18.84924040750671,40568.0,630419.0,0.0643508523696144,0.1217679008841515,11.97710990905762,,-0.510051634039826,105274.2471768,0.819957302127036,High income,0.64
LUX,2021,,,,98.55999755859376,98.26,,0.1066206557966666,0.0100521412507038,0.0282521540163962,0.1268446975832058,0.0217850231497934,0.0105170662160092,0.1274595158591719,0.0273712435558176,0.1097714254863553,0.4313260770858798,1.0,0.0054000947095348,0.078127994687774,1.0,0.0130319966079125,0.3613634634675366,0.0032393491579638,0.3718201391628644,0.0718698528227982,0.0951474042451809,0.7230728149414063,0.1090172958374023,0.890982666015625,0.1100322374,0.0869032955169677,0.0368531990051269,26314.462890625,,0.5770664978027343,21.1,41203.0,640064.0,0.0643732501749825,0.1196708977222443,11.34195995330811,,6.9297342584233,110873.185245175,2.52692009066166,High income,0.64
LUX,2022,,,,98.56999969482422,,,0.107063144624413,0.0115062849728327,0.0279496317485126,0.1246873437972295,0.0224883626632065,0.0103464586666273,0.1231655030558607,0.0283678828672746,0.1070871196762041,0.4373382974174475,1.0000000294896088,0.0050394467513605,0.0857636730792479,1.0,0.0101485645425077,0.3580871141346568,0.0034527094736917,0.3665853287109949,0.0759720005033939,0.0949511628041464,0.7178688049316406,0.099563398361206,0.9004366302490234,0.1074203722,0.0845038032531738,0.0374451994895935,26138.681640625,,0.5690045166015625,20.0,41688.0,653103.0,0.063830666832031,0.0564099997282028,11.08673000335693,,-1.0974168968152,107467.187082637,6.33600807777919,High income,0.64
LUX,2023,,,,98.58999633789062,,,0.1170898274580778,0.0114296753485299,0.0283285917586334,0.1312997538846788,0.0236751711685295,0.0129441987644522,0.1166480826849741,0.028178850891694,0.1070832564486257,0.4233225389310455,0.9999999473392414,0.0049733101970071,0.0893688548231593,1.0,0.009995551904407,0.366912807736785,0.0030689154834789,0.3580429264583989,0.072844265755639,0.094793367641125,,,,,,,,,,19.5,42649.0,666430.0,0.0639962186576234,,10.68165969848633,,0.0994399943552651,105422.829667869,3.74140361983136,High income,0.64
LUX,2024,,,,98.5999984741211,,,0.1150417055595171,0.0147512280812492,0.027547821165635,0.1263282160353272,0.0222948373842858,0.0122550998189336,0.1201360430129453,0.0277263572585686,0.1076724358821393,0.4262463054637333,1.0000000496623347,0.0045710730248575,0.0934382121041534,1.0,0.0089269797547657,0.3486042210876343,0.0031617683855909,0.3653544443832025,0.0751882820389646,0.1007547886031509,,,,,,,,,,,43358.0,677012.0,0.0640431779643492,,10.28359031677246,,0.35861253942069,104147.1739928,2.05113269954859,High income,0.64
LUX,2025,,,,98.62000274658205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
LVA,2000,,,,,,,0.1115193824045029,0.0227195899467779,0.0633911936039244,0.1189016768472441,0.0091640920418543,0.038631950504312,0.1041830774431421,0.0337881182047593,0.1461561441160979,0.3515447748873847,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2001,,,,,,,0.1121251846266987,0.0269369580936018,0.0656544900595131,0.1189196788885936,0.0079219531187234,0.0406024237854807,0.0916296898271461,0.0341713891961708,0.1602694931803996,0.3417687392236718,1.0,0.050899047811847,0.09418251839427,1.0,0.0,0.275389876584269,0.0007952976220601,0.370705091591776,0.0087482738426612,0.1992798941531165,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2002,,,,,,,0.1064844606480891,0.0311538298107403,0.0647609820768426,0.1262069024127,0.0086105941241958,0.0380762987702793,0.1033485454962649,0.0377533589985467,0.1624896956717572,0.3211153319905838,1.0,0.0488493723849372,0.0928033472803347,1.0,0.0,0.2798242677824268,0.0007112970711297,0.386694560669456,0.0081380753138075,0.1829790794979079,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2003,,,,,,,0.1168582345840865,0.0319260953283873,0.0660831186206986,0.1463355693151794,0.0090041614077929,0.0355648904540108,0.0949428483287688,0.0344850099277841,0.1574273965998925,0.3073726754333988,1.0,0.0617555721529934,0.0952474546955462,1.0,0.0,0.2767011281890011,0.0008058492865285,0.3491882542552774,0.0087660678485789,0.2075356735720744,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2004,,,,,,,0.1310513285205853,0.0351067772204824,0.0655664262864405,0.1442363652308404,0.0138179411036299,0.0342529606475427,0.0936112146235118,0.0311313866829817,0.1641691246039847,0.2870564750800003,1.0,0.0572248530999014,0.0935210438013719,1.0,0.0,0.3005048883151957,0.001002570653817,0.3483290750189156,0.0117018793500209,0.1877156897607771,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2005,,,,,,,0.117631151006568,0.0332916565035111,0.0631276647372981,0.1645566237011592,0.0196761497764667,0.0345474331920277,0.111868089361128,0.0370147913110439,0.152359363849247,0.26592707656155,1.0,0.0543402439647658,0.0918148453568374,1.0,0.0,0.2999943366802173,0.0010083471808408,0.3466283218478446,0.0164098143950538,0.1898040905744402,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2006,,,,,,,0.1132491812731951,0.0392714575314573,0.0701020872908849,0.165798237903447,0.017814563960201,0.0380181708233451,0.116073262493956,0.0440460349638127,0.1536010583806113,0.2420259453790892,1.0,0.0501335149524288,0.0917557112422497,1.0,0.0,0.3039178228964647,0.0009447792123655,0.3758248649277192,0.0100084303375872,0.1674148764311847,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2007,,,,,,,0.1150033972229043,0.0405936232262846,0.0711683741263828,0.1593200551519102,0.0253229658904527,0.0352084761604796,0.1162258614678351,0.0487227105499723,0.1593591066248144,0.2290754295789639,1.0,0.0482610826550322,0.0883873571723733,1.0,0.0,0.2982819041761564,0.0010130470854675,0.3725851039634565,0.0178224212546087,0.1736490836929049,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2008,,,,,,,0.1000909320040387,0.0380807594654612,0.0564103334379434,0.1940068821124519,0.0214601020918409,0.0312065300598664,0.1124076591677591,0.0471940935956214,0.1644150982067774,0.2347276098582394,1.0,0.0618548752334937,0.088980000686794,1.0,0.0,0.3467130749389499,0.0005986770791556,0.3096773817337403,0.0175799839704859,0.1745960063573803,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2009,,,,,,,0.1104889095909288,0.0260782726039588,0.0452710695380561,0.2001394588720532,0.0028527374722303,0.0232862961890454,0.0999631351819234,0.0378479576412627,0.1469012268951998,0.3071709360153412,1.0,0.0477590374836755,0.0784612758660384,1.0,0.0,0.360704659757148,0.001152733176407,0.3202208611361408,0.0183524330847123,0.1733489994958776,,,,,,,,,,,,,,,,,,,,,0.58
LVA,2010,10.7142685,10.47768,10.950857,99.5,98.855,,0.1068655140455507,0.0227668311157981,0.0416145294584684,0.2268096159927231,0.006441294614468,0.0318904972709706,0.0882553680157308,0.0353063025703088,0.1339493600439172,0.3061006868720641,1.0000000000000002,0.0713709977486705,0.0800024387160518,1.0,0.0,0.345486268325113,0.0,0.3070477997312031,0.0177102787398652,0.1783822167390958,0.6572036743164062,0.126788501739502,0.8732115173339844,0.1341963148,0.118090295791626,0.0514355993270874,6637.757324218749,,,,110424.0,2097555.0,0.0526441499746133,0.8934707045555115,1.088039994239807,,-3.66125859554762,10500.8666223014,-1.08463595015162,High income,0.58
LVA,2011,,,,99.51000213623048,99.3,,0.1166507810236132,0.0238963248090567,0.0443851137039803,0.1877980641500602,0.0165012266034003,0.031148559374962,0.1000332396068487,0.042113938991035,0.1418321642722323,0.2956405874648109,1.0,0.070851548177844,0.0839528059254483,1.0,0.0,0.3286486767796825,0.0,0.2965611716593807,0.0158536298743595,0.2041321675832846,0.6449186706542969,0.1228999042510985,0.8771000671386718,0.1420414682,0.1271531009674072,0.0524315977096557,6968.192382812499,,,54.2,111128.0,2059709.0,0.0539532526196661,0.8317012190818787,1.12785005569458,,3.03634482668815,11018.5152421583,4.3707355993922,High income,0.58
LVA,2012,,,,99.51000213623048,98.985,,0.1236163187531627,0.0231082038000705,0.0462147627208793,0.1776034884599382,0.0187269503950236,0.0316367852808684,0.1002040472724201,0.0392377723494151,0.147311039501423,0.2923406314667988,1.0,0.0806235110300422,0.0816412147681893,1.0,0.0009562905815347,0.3329933011804884,0.0,0.2753670233681048,0.0197104329787055,0.2087082260929348,0.6353572082519531,0.1244009971618652,0.8755989837646484,0.1474312558,0.1773654937744141,0.0683852005004882,9948.587890625,,,51.9,112233.0,2034319.0,0.0551698135838086,1.076977968215942,1.254739999771118,,7.30524057200897,11971.0107466522,2.25778924374595,High income,0.58
LVA,2013,,,,99.51000213623048,99.395,,0.1251000708074828,0.0235423176050742,0.0500487065502002,0.1672188188727233,0.0173178591407253,0.031617522208554,0.0953564747396788,0.0409718518274919,0.1493655359507552,0.299460842297314,1.0,0.0829905907607815,0.0829860038713346,1.0,0.0006742727486782,0.3483054501420406,0.0060913891853378,0.2637836027876056,0.0271337445224895,0.1880349459817319,0.6226626968383789,0.1261474990844727,0.8738524627685547,0.1494030738,0.1874402046203613,0.0724962997436523,11435.453125,,,47.9,113650.0,2012647.0,0.0564679250757832,0.9437503218650818,1.44185996055603,,2.09609028156248,12353.5386135301,-0.0294547782579216,High income,0.58
