iso3,year,all_staff_pcttotal,capex_pcttotal,currex_pcttotal,expenditure_pctbudget_imf,expenditure_pctbudget_uis,expenditure_pctgdp,expenditure_perchild_ppp,lang_match_pct,teaching_staff_pcttotal
ESP,2012,0.7357486724853516,0.07618440151214599,0.9238156127929688,0.08562117006999999,0.0905819034576416,0.0446012020111084,8410.18359375,,0.6242795181274414
ESP,2013,0.7461734008789063,0.058458099365234384,0.9415419006347656,0.08977604799,0.09376729965209961,0.04328529834747313,8042.97021484375,,0.6312343978881836
ESP,2014,0.7626809692382812,0.05285039901733399,0.9471495819091796,0.09181318668999999,0.09488670349121094,0.0427524995803833,8044.88330078125,,0.6440882873535156
ESP,2015,0.7648095703125,0.053489699363708496,0.9465103149414062,0.09415303773,0.0972698974609375,0.042490301132202146,8313.3427734375,,0.6484413146972656
ESP,2016,0.7709203338623047,0.04555270195007324,0.9544473266601563,0.09660429839000001,0.09951040267944336,0.04193270206451416,8485.142578125,,0.653873062133789
ESP,2017,0.7627072906494141,0.051213102340698244,0.9487869262695312,0.09761951628,0.1017955017089844,0.04178460121154785,8645.4833984375,,0.6479480743408204
ESP,2018,0.7603041839599609,0.05099090099334717,0.9490090942382813,0.09575713536000001,0.09995770454406738,0.041504502296447754,8758.9052734375,,0.6476219177246094
ESP,2019,0.7628240203857422,0.052976799011230466,0.9470231628417969,0.09576207777000001,0.10004309654235839,0.042025599479675296,8913.0673828125,,0.6503951263427734
ESP,2020,0.7744512176513672,0.054323201179504385,0.9456768035888672,0.09032602232,0.09432290077209472,0.04851180076599121,9248.7724609375,,0.6620771789550781
ESP,2021,0.7575393676757812,0.059907999038696286,0.9400920104980469,0.09206057657000001,0.09724980354309082,0.048131699562072756,9435.8720703125,,0.6478745269775391
ESP,2022,0.7447991180419922,0.06974760055541993,0.9302523803710937,0.09269407194,0.0987539005279541,0.04585539817810059,9151.8564453125,,0.6362440109252929
ESP,2023,,,,0.09325267676999999,,,,0.679234619140625,
EST,2010,,,,0.16172583880000002,0.1355863952636719,0.055175399780273436,8150.684570312499,,
EST,2011,,,,0.1625656799,0.1327637958526611,0.049951400756835934,8160.384277343751,,
EST,2012,0.0,0.0,,0.1561908826,0.11863289833068849,0.046734099388122556,8309.9072265625,,0.0
EST,2013,0.5771031951904297,0.1338607978820801,0.8661392211914063,0.1538207443,0.1247807025909424,0.047800698280334473,8967.7216796875,,0.3087560081481934
EST,2014,0.6404052734375,0.09273539543151856,0.907264633178711,0.1461697941,0.1151916980743408,0.04325860023498535,7743.234375,,0.34302749633789065
EST,2015,0.6475534057617187,0.08369620323181153,0.9163037872314453,0.1497884863,0.1286756038665771,0.05051270008087158,7147.591796875,,0.4079421997070313
EST,2016,0.6641602325439453,0.0705983018875122,0.9294017028808593,0.1436492465,0.1299442005157471,0.050551199913024904,7925.81591796875,,0.3862416839599609
EST,2017,0.6396514892578125,0.09053279876708985,0.9094671630859374,0.1449369932,0.1251416015625,0.048628802299499514,8370.1162109375,,0.3591011047363281
EST,2018,0.625618896484375,0.1214066028594971,0.8785933685302735,0.1580064043,0.132388801574707,0.051396298408508304,8728.6953125,,0.35867809295654296
EST,2019,0.6391962814331055,0.11897330284118651,0.8810266876220703,0.15526541959999998,0.1320110988616943,0.051641502380371095,10526.44140625,,0.3667993927001953
EST,2020,0.655556411743164,0.1199192047119141,0.8800807952880859,0.1429917856,0.1216341018676758,0.05441800117492676,10849.4765625,,0.3746892929077148
EST,2021,0.648917236328125,0.118447904586792,0.8815521240234375,0.1415978004,0.1238945960998535,0.05215149879455566,10461.4189453125,,0.36231700897216795
EST,2022,0.63882080078125,0.119481201171875,0.880518798828125,0.1461763413,0.13029190063476562,0.052073397636413575,10571.498046875,,0.35798351287841795
ETH,2010,0.4483010864257813,0.3414731979370117,0.6585267639160156,,0.2630404090881348,0.04496590137481689,110.43254852294922,,
ETH,2011,0.4428181838989258,0.3344322967529297,0.6655677032470703,,0.2967443084716797,0.054857702255249025,135.8721008300781,,
ETH,2012,0.4312273025512695,0.3480635070800781,0.6519364929199218,0.048028656940000004,0.305395393371582,0.05566770076751709,95.76641082763672,,
ETH,2013,0.44179309844970704,0.3610242080688477,0.6389757919311523,0.1380051812,0.27021099090576167,0.04498549938201904,,,
ETH,2014,0.42365589141845705,0.38302131652832033,0.6169786834716797,0.1284650968,0.2591838073730469,0.04602019786834717,159.5111541748047,,
ETH,2015,,,,0.1415972855,0.22349830609900131,0.04737918688787594,,,
ETH,2016,,,,0.1465725874,0.23013362823767453,0.05061513999984468,,,
ETH,2017,,,,0.15556060430000002,0.2332417186571006,0.05499050760252713,,,
ETH,2018,,,,0.1572787526,0.2299175734506698,0.05220111895223992,,,
ETH,2019,,,,0.1491207543,0.2092220251939825,0.044808694612705396,,,
ETH,2020,,,,0.143452234,0.2244771928828446,0.04090565422069898,,,
ETH,2021,,,,0.1352976621,0.2356204274559288,0.040652487430909635,,,
ETH,2022,,,,0.1178654174,0.23006402503335738,0.03736495121888292,,,
ETH,2023,,,,0.1256507906,0.1833261773450317,0.02927244776892699,,,
ETH,2024,,,,,0.166954473535013,0.02297806956599102,,,
FIN,2010,0.6032358169555664,0.06075029850006104,0.9392497253417968,0.12137684730000001,0.1204104042053223,0.06504310131072998,11839.9296875,,0.4444770050048828
FIN,2011,0.5945981979370117,0.0716406011581421,0.928359375,0.1197931872,0.11993260383605961,0.06456240177154542,12146.9873046875,,0.4357249069213867
FIN,2012,0.6033621978759767,0.0600806999206543,0.9399192810058594,0.115580823,0.1287594985961914,0.07171549797058105,12141.4638671875,,0.4412366104125977
FIN,2013,0.6024520111083984,0.0578292989730835,0.9421707153320312,0.1120706,0.1252550983428955,0.0715288019180298,12061.1171875,,0.44097301483154294
FIN,2014,0.5970058822631836,0.06307119846343995,0.9369287872314453,0.11074434589999999,0.12387539863586429,0.07138329982757569,12181.8916015625,,0.4390044021606445
FIN,2015,0.5648538970947267,0.08843199729919433,0.9115679931640625,0.1097220709,0.1268671035766602,0.07071990013122559,12702.85546875,,0.4157740020751953
FIN,2016,0.5571485137939454,0.08803739547729492,0.9119625854492187,0.10876087979999999,0.1253769969940186,0.06908730030059813,12740.3076171875,,0.4106768035888672
FIN,2017,0.5506327056884767,0.0902027988433838,0.9097972106933594,0.105400704,0.12125510215759279,0.06408269882202149,12365.166015625,,0.4058642959594727
FIN,2018,0.5453065872192383,0.0852597999572754,0.9147479248046875,0.1039947336,0.1199582004547119,0.0631771993637085,12478.931640625,,0.4027336883544922
FIN,2019,0.5371841049194336,0.10454819679260251,0.8954518127441407,0.1052277667,0.1226821041107178,0.06453000068664551,13110.053710937502,,0.3966386032104492
FIN,2020,0.5429598999023438,0.1136246967315674,0.8863752746582031,0.1023896802,0.11835169792175289,0.06681280136108399,13052.52734375,,0.3997037887573242
FIN,2021,0.5539001846313477,0.1020510959625244,0.8979489135742188,0.1022090363,0.11945119857788089,0.06588200092315674,13083.802734375002,,0.40737678527832033
FIN,2022,0.552036018371582,0.09010979652404785,0.9098902130126953,0.1040405876,0.1211277008056641,0.0637578010559082,12656.7705078125,,0.4057040023803711
FIN,2023,,,,,,,,0.8438468933105469,
FJI,2011,,,,,0.1523478984832764,0.04173059940338135,1928.837890625,,
FJI,2012,,,,,0.1670896968947985,0.0446150592221937,,,
FJI,2013,0.98710693359375,0.001332699954509735,0.9986672973632813,,0.1430039024353027,0.03882889986038208,1599.268920898438,,0.9850958251953125
FJI,2014,,,,,0.1617557576823983,0.03769609235808963,,,
FJI,2015,,,,,0.17391854853701053,0.048093178102469485,,,
FJI,2016,,,,,0.1516988685509207,0.04835902491753216,,,
FJI,2017,,,,,0.1681718692825801,0.046511916057545157,,,
FJI,2018,,,,,0.1493481193843894,0.04797060493836018,,0.1726752090454102,
FJI,2019,,,,,0.16833699231171528,0.051527317597585304,,,
FJI,2020,,,,,0.1664013835413739,0.05805195129020547,,,
FJI,2021,,,,,0.1355910811640185,0.04852686271293499,,,
FJI,2022,,,,,0.1264653425561562,0.03938395390741944,,,
FJI,2023,,,,,0.1462911048479398,0.042467979089060345,,,
FJI,2024,,,,,0.1470003561495398,,,,
FJI,2025,,,,,0.1378734622144112,,,,
FRA,2010,,,,0.09923919263,,,,,
FRA,2011,,,,0.09740208154999999,,,,,
FRA,2012,,,,0.09613292256,,,,,
FRA,2013,,,,0.09599760285,,,,,
FRA,2014,,,,0.0959555848,,,,,
FRA,2015,,,,0.09591570031,,,,,
FRA,2016,,,,0.09542818564,,,,,
FRA,2017,0.7550453186035156,0.07633369922637939,0.9236663055419921,0.09548083136,0.09476829528808593,0.05464829921722412,10015.70703125,,0.4919321060180664
FRA,2018,0.755551528930664,0.07845940113067627,0.921541519165039,0.09566744236,0.09624759674072265,0.054254097938537596,10235.4541015625,,0.492489013671875
FRA,2019,0.7487830352783204,0.08461770057678222,0.915382308959961,0.09483200911,0.09696269989013671,0.05366380214691162,10551.74609375,,0.49067630767822273
FRA,2020,0.7616992950439453,0.08021880149841308,0.9197811889648437,0.08811544408,0.09171839714050294,0.0565871000289917,10431.1962890625,,0.5004708862304689
FRA,2021,0.7435890197753906,0.08740790367126465,0.9125920867919922,0.08913400929,0.09110549926757812,0.054174399375915526,10723.5009765625,,0.48492530822753915
FRA,2022,0.7305586242675781,0.08996399879455566,0.9100360107421875,0.08958964515,0.09117480278015137,0.05324349880218506,11078.568359375,,0.4758250045776367
FRA,2023,,,,,,,,0.7899799346923828,
FSM,2010,,,,0.08949736389,,,,,
FSM,2011,,,,0.08711548453000001,,,,,
FSM,2012,,,,0.08661434148,0.1776050311293935,0.1171922913673912,,,
FSM,2013,,,,0.07329072940999999,0.2038500978904449,0.1234388319067482,,,
FSM,2014,,,,0.058084596179999996,0.2210170358813491,0.12228168090325721,,,
FSM,2015,,,,0.09044735568000001,0.223123893737793,0.12407919883728029,,,
FSM,2016,,,,0.111464344,0.2158470940352849,0.13814728,,,
FSM,2017,,,,0.07975153843,0.191484521619327,0.1268158217270195,,,
FSM,2018,,,,0.07282281907,0.17125294591485532,0.09942744642857142,,,
FSM,2019,,,,0.06570043269,0.1810730826773528,0.1069316827411167,,,
FSM,2020,,,,0.06927676897,0.1861471861471862,0.1155913978494624,,,
GAB,2010,,,,,0.1333041954040527,0.03078089952468872,,,
GAB,2011,,,,,0.1353407955169678,0.02987459897994995,1060.2421875,,
GAB,2012,,,,,0.125822696685791,0.030134000778198243,,,
GAB,2013,,,,,0.08737569808959961,0.03029710054397583,,,
GAB,2014,0.45528438568115226,,,,0.1122548961639404,0.026666700839996338,,,
GAB,2015,,,,,0.11610521733322439,0.028243598582351162,,,
GAB,2016,,,,,0.1030154224564391,0.02667730896701992,,,
GAB,2017,,,,,0.1527667169359652,0.035557080105993094,,,
GAB,2018,,,,,0.146146271384588,0.030715429562989952,,,
GAB,2019,,,,,0.1407447729193581,0.028743098323336942,,0.7340328979492188,
GAB,2020,,,,,0.1576416495237714,0.03398740879287884,,,
GAB,2021,,,,,0.1535516318543324,0.027007928993976037,,,
GAB,2022,,,,,0.13803378613740158,0.022077365035793092,,,
GAB,2023,,,,,0.1356582336675369,0.02315942877260556,,,
GBR,2010,0.5879135131835939,0.114128303527832,0.8858717346191406,0.1321977794,0.1276912021636963,0.05698689937591553,12367.5048828125,,0.34432689666748045
GBR,2011,0.7682415771484375,0.061542301177978515,0.9384577178955078,0.1270050593,0.12464460372924799,0.05572199821472168,12649.7939453125,,0.5220317840576172
GBR,2012,,,,0.12249860979999999,,,,,
GBR,2013,0.7501792144775391,0.02676049947738647,0.9732396697998047,0.1209499976,0.1268640995025635,0.05525290012359619,12027.2236328125,,0.6541033935546875
GBR,2014,0.7404427337646484,0.02711080074310303,0.972889175415039,0.1233209227,0.1338755035400391,0.05601349830627442,12388.6318359375,,0.6431832122802734
GBR,2015,0.7388620758056641,0.02615920066833496,0.9738407897949218,0.12259173929999999,0.1348701000213623,0.05554530143737793,13462.5126953125,,0.6413054656982422
GBR,2016,0.7684599304199219,0.02302779912948608,0.9769721984863281,0.1221099574,0.1342720985412598,0.054279599189758304,13199.2216796875,,0.6513037109375
GBR,2017,0.7690010070800781,0.02508270025253296,0.9749172973632813,0.1224641486,0.137579402923584,0.05452549934387207,13071.8291015625,,0.6501151275634766
GBR,2018,0.7703585052490234,0.02314919948577881,0.9768508148193359,0.1208059027,0.1329176044464111,0.052043800354003904,12951.877929687502,,0.6511563873291015
GBR,2019,0.7782305145263672,0.021779999732971192,0.9782199859619141,0.1199214233,0.1353487014770508,0.05261169910430908,13209.373046875002,,0.6598934936523437
GBR,2020,0.7538816070556641,0.08008230209350586,0.9199176788330078,0.1044075335,0.14032259941101072,0.0543936014175415,13786.359375,,0.6445797729492188
GBR,2021,0.7412523651123046,0.07661870002746582,0.9233812713623046,0.1105457277,0.11816800117492679,0.05906819820404053,13379.228515624998,,0.6334196853637696
GBR,2022,,,,0.1064375006,,,,,
GEO,2010,,,,0.08995471387000001,0.08185358151235766,0.027617933336062238,,,
GEO,2011,,,,0.092651667,0.09269430160522461,0.02514919996261597,1409.87109375,,
GEO,2012,,,,0.09820213359,0.06707759857177735,0.01860339999198914,1214.355224609375,,
GEO,2013,,,,0.12011223859999999,0.09553533701151533,0.02833096685717505,,,
GEO,2014,,,,0.1250749377,0.09666605037715278,0.02941139477362723,,,
GEO,2015,,,,0.1410989464,0.1012915439596197,0.03108703688773453,,,
GEO,2016,,,,0.1501032246,0.1266619968414307,0.03523380041122437,,,
GEO,2017,,,,0.1511464192,0.1295335960388184,0.03524420022964478,,,
GEO,2018,,,,0.1427200658,0.1295149993896484,0.03460949897766113,,,
GEO,2019,,,,0.14141912239999999,0.1335789966583252,0.03829859972000122,,,
GEO,2020,,,,0.12067112890000001,0.1034467876223047,0.03809511307081248,,,
GEO,2021,,,,0.1246900992,0.1152476024627686,0.03594419956207275,,,
GEO,2022,,,,0.1217459795,0.1317226028442383,0.03754980087280273,,,
GEO,2023,0.8976470947265625,0.2171249961853027,0.38195411682128916,0.1405473935,0.1249619007110596,0.03709180116653442,,0.846952133178711,0.7601065063476562
GEO,2024,,,,,0.1220669414726865,0.0398011682083814,,,
GHA,2010,0.6881915283203125,0.16914979934692378,0.8308502197265625,,0.20696140289306642,0.05540599822998047,,,0.5499686050415039
GHA,2011,,,,,0.3063430976867676,0.08140970230102539,1361.904052734375,,
GHA,2012,0.7514634704589844,0.04248290061950684,0.95751708984375,,0.26581390380859377,0.07919139862060547,823.2896118164061,,0.5837276077270508
GHA,2013,0.752958984375,0.05231719970703125,0.9476828002929687,,0.2122220993041992,0.045764498710632324,414.1827392578125,,
GHA,2014,0.73251708984375,0.08575599670410156,0.9142440032958984,,0.20985139846801762,0.04399789810180664,367.010009765625,,
GHA,2015,,,,,0.2380879974365234,0.04434040069580078,,,
GHA,2016,,,,,0.2209332084655762,0.04394519805908203,,,
GHA,2017,,,,,0.200976390838623,0.035336298942565916,,,
GHA,2018,,,,,0.1859816932678223,0.03886130094528198,,,
GHA,2019,,,,,0.1427171852670263,0.031530711484257276,,0.1252902030944824,
GHA,2020,,,,,0.1362947488294126,0.03409159913517251,,,
GHA,2021,,,,,0.1216741440536586,0.03400504268472202,,,
GHA,2022,,,,,0.1317930452770039,0.029096383163845153,,,
GIB,2010,,,,,0.0796277066350702,,,,
GIB,2011,,,,,0.059301076512071865,,,,
GIB,2012,,,,,0.04720022833427564,,,,
GIB,2013,,,,,0.05355535506020994,,,,
GIB,2014,,,,,0.062399550709558625,,,,
GIB,2015,,,,,0.07031283643442413,,,,
GIB,2016,0.4919844055175781,0.1245423984527588,0.8754576110839843,,0.0801170959504777,,,,0.3784756851196289
GIB,2017,0.5419097900390625,0.03503700017929077,0.9649629974365235,,0.07626872681448911,,,,0.40690418243408205
GIB,2018,,,,,0.07759975395754262,,,,
GIB,2019,,,,,0.07365379880331029,,,,
GIB,2020,,,,,0.07680571940499738,,,,
GIB,2021,,,,,0.07136644493311235,,,,
GIB,2022,,,,,0.07820756325822321,,,,
GIB,2023,,,,,0.07937872532645245,,,,
GIB,2024,,,,,0.094819334929474,,,,
GIB,2025,,,,,0.08553403013133716,,,,
GIN,2010,,0.07706600189208984,0.9229340362548828,,0.1243877029418945,0.0255118989944458,204.4619598388672,,
GIN,2011,,0.03516599893569946,0.964833984375,,0.1427241992950439,0.022874200344085688,165.3938751220703,,
GIN,2012,,,,,0.09695520401000976,0.01833699941635132,167.2214660644531,,
GIN,2013,0.5873551940917969,0.2260821914672852,0.7739177703857422,,0.14145210266113278,0.02634219884872437,220.90736389160156,,0.3862834167480469
GIN,2014,0.7503536987304688,0.1238630962371826,0.8761369323730469,,0.12075619697570801,0.024228100776672357,196.7280426025391,,0.5534035873413086
GIN,2015,0.7508706665039062,0.12325960159301759,0.8767404174804687,,0.1160953998565674,0.02517139911651611,,,0.5537849044799805
GIN,2016,0.7508706665039062,0.12325960159301759,0.8767404174804687,,0.15831259727478028,0.025445001125335688,241.05642700195312,,0.5537849044799805
GIN,2017,0.7508706665039062,0.12325960159301759,0.8767404174804687,,0.1343634986877441,0.02320339918136597,,,0.5537849044799805
GIN,2018,0.7500859832763672,0.12366250038146971,0.8763375091552734,,0.1498083972930908,0.023843200206756593,,,0.5535382843017578
GIN,2019,0.1716749954223633,0.020295200347900392,0.9797048187255859,,0.1248435020446777,0.01858119964599609,,0.1649758911132813,0.1201725006103516
GIN,2020,0.9227667236328125,0.013779300451278691,0.986220703125,,0.1433590030670166,0.02448060035705566,255.54342651367193,,0.8304900360107422
GIN,2021,,,,,0.11501668042265861,0.02040748206105857,,,
GIN,2022,,,,,0.11949695729376901,0.02007223029811844,,,
GIN,2023,,,,0.11113644880000001,0.1002691827598385,0.0172470879088585,,,
GIN,2024,,,,,0.09293803501818515,,,,
GIN,2025,,,,,0.09199207523733649,,,,
GMB,2010,0.4641596984863281,0.42761638641357425,0.5723836135864258,,0.1761123085021973,0.025632200241088872,441.5561218261718,,
GMB,2011,0.590706787109375,0.34012588500976565,0.6598741149902344,,0.15118330001831048,0.02501169919967651,224.5203399658203,,
GMB,2012,0.5041724014282227,0.42158950805664064,0.5784104919433594,,0.1379553031921387,0.02637569904327393,196.8554229736328,,
GMB,2013,,,,,0.1058541965484619,0.01818390011787415,213.5345001220703,,
GMB,2014,,,,,0.1175232028961182,0.02230940103530884,251.9334716796875,,
GMB,2015,,,,,0.1103293037414551,0.021600298881530762,249.8791809082031,,
GMB,2016,,,,,0.1044995975494385,0.020244300365447998,,,
GMB,2017,,,,,0.1544113756076256,0.02459194450965247,,,
GMB,2018,,,,,0.12444580078125,0.02365439891815186,,0.03200000047683716,
GMB,2019,,,,,0.1685204544830215,0.028080970333265558,,,
GMB,2020,,,,,0.1427606001588469,0.028873456979780752,,,
GMB,2021,,,,,0.1562181876123116,0.030447769463522636,,,
GMB,2022,,,,,0.17125174178577252,0.02891687445517012,,,
GMB,2023,,,,,0.1869554957290834,0.02808381565449767,,,
GMB,2024,,,,,0.1510347217915986,,,,
GMB,2025,,,,,0.1421133143116702,,,,
GNB,2010,0.6147835159301758,0.2602786064147949,0.7397213745117187,,0.09069239616394043,0.01682219982147217,60.1963005065918,,0.5583599090576172
GNB,2011,0.6337751007080078,0.2953993034362793,0.7046006774902344,,0.10199740409851071,0.0176593005657196,,,0.5756084823608397
GNB,2012,0.6283060836791993,0.3310845947265625,0.6689154052734375,,0.1453979969024658,0.01886379957199097,,,0.5706414031982422
GNB,2013,0.4829404830932617,0.5076871871948242,0.4923128128051758,,0.16191379547119142,0.020102701187133788,,,0.4386172103881836
GNB,2019,,,,,,,,0.1400893974304199,
"GPE: East Asia & Pacific WB FY24, December 2024",2011,,,,,0.1268100547790527,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2012,,,,,0.1723473739624023,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2013,,,,,0.1660785484313965,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2014,,,,,0.1649393272399902,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2015,,,,,0.1501675319671631,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2016,,,,,0.130631103515625,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2017,,,,,0.1264562034606934,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2018,,,,,0.1493481159210205,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2019,,,,,0.1299594211578369,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2020,,,,,0.11036312103271481,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2021,,,,,0.1341466522216797,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2022,,,,,0.1216040802001953,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2023,,,,,0.1174246788024902,,,,
"GPE: East Asia & Pacific WB FY24, December 2024",2024,,,,,0.1332394886016846,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2010,,,,,0.1527350997924805,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2011,,,,,0.1484606456756592,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2012,,,,,0.1495759963989258,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2013,,,,,0.1736895751953125,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2014,,,,,0.1436483955383301,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2015,,,,,0.1571675968170166,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2016,,,,,0.16920919418334962,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2017,,,,,0.1627813911437988,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2018,,,,,0.1588862228393555,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2019,,,,,0.16472749710083012,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2020,,,,,0.1706019020080566,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2021,,,,,0.1504331588745117,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2022,,,,,0.1669313049316406,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2023,,,,,0.16886529922485352,,,,
"GPE: Europe & Central Asia WB FY24, December 2024",2024,,,,,0.1596475982666016,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2010,,,,,0.13211159706115722,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2011,,,,,0.1138041591644287,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2012,,,,,0.13438339233398439,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2013,,,,,0.1441384887695313,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2014,,,,,0.1312135028839111,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2015,,,,,0.1318727970123291,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2016,,,,,0.1335365009307861,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2017,,,,,0.1469501972198486,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2018,,,,,0.1558290004730225,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2019,,,,,0.1314776992797852,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2020,,,,,0.1281850433349609,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2021,,,,,0.141590633392334,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2022,,,,,0.1284717559814453,,,,
"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2023,,,,,0.1259236526489258,,,,
"GPE: High income WB FY24, December 2024",2010,,,,,0.1196580982208252,,,,
"GPE: High income WB FY24, December 2024",2011,,,,,0.1182289981842041,,,,
"GPE: High income WB FY24, December 2024",2012,,,,,0.10259590148925779,,,,
"GPE: High income WB FY24, December 2024",2014,,,,,0.1887751960754395,,,,
"GPE: High income WB FY24, December 2024",2015,,,,,0.1791942024230957,,,,
"GPE: High income WB FY24, December 2024",2016,,,,,0.18813539505004878,,,,
"GPE: High income WB FY24, December 2024",2017,,,,,0.1773406028747559,,,,
"GPE: High income WB FY24, December 2024",2018,,,,,0.1615208053588867,,,,
"GPE: High income WB FY24, December 2024",2025,,,,,0.07236435890197754,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2010,,,,,0.1568910980224609,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2011,,,,,0.1545465469360352,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2012,,,,,0.14521745681762702,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2013,,,,,0.1548563003540039,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2014,,,,,0.17181575775146482,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2015,,,,,0.1720000076293945,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2016,,,,,0.2014841079711914,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2017,,,,,0.1773406028747559,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2018,,,,,0.1615208053588867,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2019,,,,,0.1615208053588867,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2020,,,,,0.14393269538879389,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2021,,,,,0.1610693550109863,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2022,,,,,0.1615208053588867,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2023,,,,,0.1615208053588867,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2024,,,,,0.1384879398345947,,,,
"GPE: Latin America & Caribbean WB FY24, December 2024",2025,,,,,0.1274812984466553,,,,
"GPE: Low income WB FY24, December 2024",2010,,,,,0.1448640918731689,,,,
"GPE: Low income WB FY24, December 2024",2011,,,,,0.14979299545288088,,,,
"GPE: Low income WB FY24, December 2024",2012,,,,,0.1379553031921387,,,,
"GPE: Low income WB FY24, December 2024",2013,,,,,0.1519999980926514,,,,
"GPE: Low income WB FY24, December 2024",2014,,,,,0.1446592998504639,,,,
"GPE: Low income WB FY24, December 2024",2015,,,,,0.1403539085388184,,,,
"GPE: Low income WB FY24, December 2024",2016,,,,,0.13196559906005859,,,,
"GPE: Low income WB FY24, December 2024",2017,,,,,0.14892778396606451,,,,
"GPE: Low income WB FY24, December 2024",2018,,,,,0.15745365142822268,,,,
"GPE: Low income WB FY24, December 2024",2019,,,,,0.1478540992736816,,,,
"GPE: Low income WB FY24, December 2024",2020,,,,,0.1380430030822754,,,,
"GPE: Low income WB FY24, December 2024",2021,,,,,0.15577029228210448,,,,
"GPE: Low income WB FY24, December 2024",2022,,,,,0.15068599700927732,,,,
"GPE: Low income WB FY24, December 2024",2023,,,,,0.1534300994873047,,,,
"GPE: Lower middle Income WB FY24, December 2024",2010,,,,,0.1471113967895508,,,,
"GPE: Lower middle Income WB FY24, December 2024",2011,,,,,0.13977584838867188,,,,
"GPE: Lower middle Income WB FY24, December 2024",2012,,,,,0.15745120048522948,,,,
"GPE: Lower middle Income WB FY24, December 2024",2013,,,,,0.1607073020935059,,,,
"GPE: Lower middle Income WB FY24, December 2024",2014,,,,,0.158990650177002,,,,
"GPE: Lower middle Income WB FY24, December 2024",2015,,,,,0.1456777954101563,,,,
"GPE: Lower middle Income WB FY24, December 2024",2016,,,,,0.1566361999511719,,,,
"GPE: Lower middle Income WB FY24, December 2024",2017,,,,,0.1547429656982422,,,,
"GPE: Lower middle Income WB FY24, December 2024",2018,,,,,0.1588862228393555,,,,
"GPE: Lower middle Income WB FY24, December 2024",2019,,,,,0.14178698539733892,,,,
