iso3,year,debt_pct_gdp,gdp_growth_pct,gdppc_2015_usd,inflation_pct,income_group
STP,2018,,4.37812808264972,1413.84348618541,7.86859628873909,Lower middle income
STP,2019,,2.01431672129407,1420.66008316091,7.72024525213248,Lower middle income
STP,2020,,2.62485949543812,1430.84119299096,9.81932791540146,Lower middle income
STP,2021,,1.89929891337832,1428.28676097975,8.13777038378732,Lower middle income
STP,2022,,0.168698492216564,1403.23356704678,18.0056351122841,Lower middle income
STP,2023,,0.372252775001456,1380.60169416257,21.2589138473,Lower middle income
STP,2024,,1.09999940100751,1368.14347554019,14.3519273571008,Lower middle income
SUR,2010,,5.16882515225814,8603.90786745855,6.94108221639996,Upper middle income
SUR,2011,,5.84936767173009,9003.28597674886,17.7117796414558,Upper middle income
SUR,2012,,2.69034974668847,9140.92898611536,5.00686319367273,Upper middle income
SUR,2013,,2.9334416518612,9303.46008775809,1.92343604108305,Upper middle income
SUR,2014,,0.255503031645475,9224.24378410547,3.38341272749477,Upper middle income
SUR,2015,,-3.41304268067621,8813.61705392067,6.89390359168238,Upper middle income
SUR,2016,,-4.91166050905851,8293.31553031406,55.4123879763196,Upper middle income
SUR,2017,,1.56603782534897,8338.69235401862,21.9969430173304,Upper middle income
SUR,2018,,4.94827108468886,8666.64870697797,,Upper middle income
SUR,2019,,1.16758977233877,8677.30522021731,,Upper middle income
SUR,2020,,-15.9751917148622,7213.10766669943,34.889784309078,Upper middle income
SUR,2021,,-2.43538583612838,6973.89941868115,59.1196626251977,Upper middle income
SUR,2022,,2.40622235601218,7081.33357325783,52.446027276241,Upper middle income
SUR,2023,,2.41659223498058,7186.47308739957,51.5873159600861,Upper middle income
SUR,2024,,1.72095737011739,7246.2576795921,16.2296159130279,Upper middle income
SVK,2010,,6.79058159142423,14596.1477776887,0.957018132975143,High income
SVK,2011,,2.56242473215553,14950.8735178599,3.9192859914629,High income
SVK,2012,,1.56917104702706,15159.6570420004,3.6061026352289,High income
SVK,2013,,0.703323545247201,15249.8824513785,1.40047368963025,High income
SVK,2014,,2.70795151449488,15647.6491763517,-0.0761653295419871,High income
SVK,2015,,5.17687909722133,16442.0760860018,-0.325219777427673,High income
SVK,2016,,1.94781841524558,16740.7413996428,-0.520010196278266,High income
SVK,2017,,2.87473327453695,17195.2888721963,1.31194588223228,High income
SVK,2018,,4.06211981896483,17869.0149173679,2.51403712883812,High income
SVK,2019,,2.27589910019393,18250.9802475637,2.66456133425431,High income
SVK,2020,,-2.58551241733207,17763.8563847352,1.93694126694223,High income
SVK,2021,,5.6558588065555,18808.4540496595,3.14960629921268,High income
SVK,2022,,0.544591632137454,18964.8298400624,12.7741463637611,High income
SVK,2023,,2.11263633214959,19383.3732009401,10.5319476645211,High income
SVK,2024,,1.93867445549446,19776.1758069498,2.75760909424272,High income
SVN,2010,,1.11213719306735,20444.1201295876,1.80117022137134,High income
SVN,2011,,0.655438128379743,20535.4155754108,1.8028517194191,High income
SVN,2012,,-2.91553782040462,19894.8697964548,2.59741386039003,High income
SVN,2013,,-0.823776417691676,19704.2186005128,1.76920085881907,High income
SVN,2014,,2.76283327639742,20228.7081986391,0.19934382657075,High income
SVN,2015,,2.39330621338168,20697.2748530619,-0.525552285820877,High income
SVN,2016,,3.03441486663654,21309.7122138949,-0.054999541670474,High income
SVN,2017,,5.17440215579958,22397.7634988337,1.42910743319306,High income
SVN,2018,,4.37908347331195,23293.966665323,1.7386086198818,High income
SVN,2019,,3.50525332381912,23943.1800949889,1.63052260754344,High income
SVN,2020,,-4.08500094942896,22811.8050540778,-0.05485681576061,High income
SVN,2021,,8.41686457725321,24665.4410464026,1.91706506089259,High income
SVN,2022,,2.66850555542486,25275.715967757,8.83369886749452,High income
SVN,2023,,2.3758326648385,25773.9015835069,7.44687717385838,High income
SVN,2024,,1.73139722479493,26134.627203987,1.96562656432512,High income
SWE,2010,,5.75076477579255,48205.5492512742,1.15798802715628,High income
SWE,2011,,3.16388567406926,49356.5905257047,2.9611507382214,High income
SWE,2012,,-0.414397702454409,48789.7906883637,0.888377506923638,High income
SWE,2013,,1.13766671801426,48928.4994141291,-0.0442929701485858,High income
SWE,2014,,2.29577238758284,49557.6183647959,-0.179638494114635,High income
SWE,2015,,4.38824673608589,51188.1652120493,-0.0467847449832812,High income
SWE,2016,,2.13117914731151,51626.3235312369,0.984269244577992,High income
SWE,2017,,1.88282184966646,51894.3748177808,1.79449904665589,High income
SWE,2018,,1.7702553546772,52203.0872589761,1.95353530127028,High income
SWE,2019,,2.60823012869524,53024.4099494317,1.78415097403835,High income
SWE,2020,,-1.93379704032216,51624.5811789573,0.497367318853572,High income
SWE,2021,,5.2258643028773,53997.1337068799,2.16319736447153,High income
SWE,2022,,1.25543620445816,54304.1877501033,8.36929098869189,High income
SWE,2023,,-0.204061304891439,53937.7967122429,8.54862489748902,High income
SWE,2024,,0.820071806703865,54209.9474264877,2.83581658224034,High income
SWZ,2010,12.9613211155748,3.82443487429767,3069.52175725884,4.50923691774369,Lower middle income
SWZ,2011,12.7705717318626,1.83973625916165,3108.70225253092,6.10742714590251,Lower middle income
SWZ,2012,13.2587988833004,4.09048190124592,3218.50138205493,8.93964682788212,Lower middle income
SWZ,2013,,4.09458522119226,3332.11983927912,5.62130623468948,Lower middle income
SWZ,2014,14.3086225605816,2.05738179246586,3381.79292071291,5.68134885776447,Lower middle income
SWZ,2015,16.3848798476003,1.70425806017289,3419.82276559528,4.95124493704919,Lower middle income
SWZ,2016,20.5460181439876,2.94916821059911,3500.17688847942,7.8472745908568,Lower middle income
SWZ,2017,21.886341638627,3.52095345987983,3596.23605400492,6.22137528933118,Lower middle income
SWZ,2018,27.1148162836527,0.0653956557843571,3565.54285067501,4.81506167461513,Lower middle income
SWZ,2019,29.8019704214051,6.43186888691574,3759.67106964666,2.59801620311077,Lower middle income
SWZ,2020,38.3588929573653,-2.95183453409287,3609.3669136859,,Lower middle income
SWZ,2021,35.7240338809728,4.23621913615419,3719.03838239806,,Lower middle income
SWZ,2022,,0.386070835562705,3695.64957179548,,Lower middle income
SWZ,2023,,3.53257662836211,3790.16576788091,,Lower middle income
SWZ,2024,,2.97391075973985,3864.20550510839,,Lower middle income
SXM,2010,,3.19999269219366,38403.0705201664,1.33857621672882,High income
SXM,2011,,4.60000341415395,39615.1371367338,4.58475435650401,High income
SXM,2012,,1.39054456773131,39298.9873567827,4.01518421081576,High income
SXM,2013,,1.30673103459678,38889.7715088035,2.5286478853837,High income
SXM,2014,,1.58038221539113,38623.1999405819,1.88675466275266,High income
SXM,2015,,0.105813149997005,37839.6283815163,0.330027165141066,High income
SXM,2016,,0.96775836306881,37428.7027557069,0.111682655737579,High income
SXM,2017,,-7.53521399882428,33945.4185182499,2.19201010962985,High income
SXM,2018,,-6.85698299227944,31047.7241050626,,High income
SXM,2019,,10.9650009352392,33877.976645467,,High income
SXM,2020,,-13.3167887221567,28920.3773007159,,High income
SXM,2021,,4.57759677933345,29834.6350068383,,High income
SXM,2022,,13.9,33523.6038330075,,High income
SXM,2023,,3.8,34300.9634216479,,High income
SXM,2024,,3.00000000000014,34840.1808966872,,High income
SYC,2010,,4.50513204312067,12313.5566919249,-2.40463875108227,High income
SYC,2011,,9.5097833517957,13843.7116081878,2.55926772230953,High income
SYC,2012,,3.1106784939243,14135.0010570653,7.11037062326403,High income
SYC,2013,,1.25373496242949,14050.3135581314,4.33893848329099,High income
SYC,2014,,4.0636918123521,14395.6158118771,1.38583454581263,High income
SYC,2015,,8.9140088750469,15333.1051727105,4.04194410725617,High income
SYC,2016,,12.1175272453913,16962.6753972731,-1.01548191697626,High income
SYC,2017,,6.95416218794271,17921.5731976918,2.85679575568437,High income
SYC,2018,,4.93947272254312,18628.1862276696,3.70291839111568,High income
SYC,2019,,5.5142920737342,19481.6461053742,1.80709400809982,High income
SYC,2020,,-11.7398608281732,17048.361729788,1.20266463987123,High income
SYC,2021,,0.552281631207279,17005.0422063679,9.76909936973542,High income
SYC,2022,,12.7104688902836,15869.6738782504,2.6260363285129,High income
SYC,2023,,2.25925322283285,16242.4365925219,-1.03530088431952,High income
SYC,2024,,3.46568066415341,16586.4074964781,0.311726050919668,High income
SYR,2010,,5.19190584075331,1526.36894402751,4.3974138315007,Low income
SYR,2011,,2.8500028435797,1542.71957174916,4.7531638888563,Low income
SYR,2012,,-26.3390170772532,1142.29080150598,36.7022953364139,Low income
SYR,2013,,-26.3000876615061,884.329813332104,40.0318378290723,Low income
SYR,2014,,-10.310339909053,847.659877206276,10.9271141804297,Low income
SYR,2015,,-4.179791613232,847.731631942565,38.4611429599733,Low income
SYR,2016,,-6.4055907393619,802.969498335502,47.7051615298923,Low income
SYR,2017,,-0.723281777470547,795.883216970859,18.0752696281771,Low income
SYR,2018,,1.39317607830837,792.413811698757,0.940983843906769,Low income
SYR,2019,,1.22070522070523,771.518695271305,13.4175653228571,Low income
SYR,2020,,-0.697154504235129,740.811397013438,,Low income
SYR,2021,,1.85421590064124,734.334236323426,,Low income
SYR,2022,,0.732781301861365,712.272278200037,,Low income
TCA,2010,,0.984924853810682,29111.8729223189,,High income
TCA,2011,,4.62049892978239,29363.9475927366,,High income
TCA,2012,,-2.66655562053364,27441.3335987017,,High income
TCA,2013,,1.07088049554032,26477.5410719582,,High income
TCA,2014,,8.71129580824217,27636.8210228067,,High income
TCA,2015,,11.3148293929929,29457.0140691162,,High income
TCA,2016,,7.25118627570265,30183.0002949881,,High income
TCA,2017,,74.5879880544188,50586.1032335151,,High income
TCA,2018,,6.75264845178367,51863.1830309332,,High income
TCA,2019,,4.98170549382992,52419.8862128617,,High income
TCA,2020,,-33.8170973434652,33739.4253991739,,High income
TCA,2021,,29.6293781722414,42907.7492465912,,High income
TCA,2022,,14.0871234168153,48307.3079245499,,High income
TCA,2023,,13.7311481139228,54523.0330927151,,High income
TCA,2024,,5.63682517443362,57179.29601876,,High income
TCD,2010,,13.6738272741836,956.953018715651,-2.07786574641866,Low income
TCD,2011,,4.49542966941512,965.286963557057,2.0292405367826,Low income
TCD,2012,,9.0618039227671,1016.42152061894,7.51662364663833,Low income
TCD,2013,,2.83821524768997,1008.61711429294,0.222671564624551,Low income
TCD,2014,,2.06283074347695,993.321157708395,1.6819731392567,Low income
TCD,2015,,3.30415979759636,993.990730610869,4.37712665065654,Low income
TCD,2016,,-4.12250332670322,923.56587204799,-0.792440525236102,Low income
TCD,2017,,-1.61746922760291,879.075895466718,-1.5370996298084,Low income
TCD,2018,,5.74111580758154,898.834794007399,4.27462198610545,Low income
TCD,2019,,5.3828220290379,917.203710065059,-0.971939175419401,Low income
TCD,2020,,-0.393646583111035,884.980541933197,4.46414437232861,Low income
TCD,2021,,0.29344264815208,857.527630579087,-0.77284437035914,Low income
TCD,2022,,4.12969897676332,862.60212817252,5.78802687843616,Low income
TCD,2023,,3.98004368401293,856.832488745342,10.8363568399843,Low income
TCD,2024,,4.19925854085865,849.707321000625,8.89950732263754,Low income
TEA,2010,,9.89753255215437,4852.74429762631,3.61196234430295,Aggregates
TEA,2011,,8.58476796444963,5228.04137782468,5.15900497684403,Aggregates
TEA,2012,,7.57909022403884,5575.0423073001,3.02696391124796,Aggregates
TEA,2013,,7.31729025308712,5931.59468379823,2.92758351575675,Aggregates
TEA,2014,,7.02298938584751,6296.46330191384,3.37040697371653,Aggregates
TEA,2015,,6.66143007471555,6664.48834577557,1.08648629940414,Aggregates
TEA,2016,,6.50996577419185,7045.21470188624,1.75711158908291,Aggregates
TEA,2017,,6.66644763513351,7457.89049178297,2.88291164981213,Aggregates
TEA,2018,,6.53695468640676,7894.2971157874,2.91740978470444,Aggregates
TEA,2019,,5.88576805304417,8312.92246043013,1.93321335810515,Aggregates
TEA,2020,,1.34509522212088,8386.63950211,2.3931623931624,Aggregates
TEA,2021,,7.71948799394286,9005.72161441987,2.6124818577648,Aggregates
TEA,2022,,3.54808390633295,9303.52211202573,5.40874375479067,Aggregates
TEA,2023,,5.25522126120326,9774.45468650513,6.16457747898299,Aggregates
TEA,2024,,4.96151507087529,10242.3676287334,2.23172772921704,Aggregates
TEC,2010,21.0086121964558,4.68965724549606,6986.9535552226,6.14255360247248,Aggregates
TEC,2011,20.0673236682712,5.86393596651764,7364.90946811375,7.66862955607738,Aggregates
TEC,2012,19.3484055846642,3.45489344885198,7583.64863478186,3.373498083874,Aggregates
TEC,2013,17.9933321549015,3.35044910694158,7799.56084853446,3.38485646137124,Aggregates
TEC,2014,20.2548888086112,2.2711234014202,7935.99050423519,2.53187831406913,Aggregates
TEC,2015,21.8109865687534,1.42626319605841,8009.61874995558,3.86763469978395,Aggregates
TEC,2016,22.598550345929,1.86129267860605,8118.42014141453,1.19887282892596,Aggregates
TEC,2017,23.3866310704089,4.37116063202008,8434.48840087775,3.13106248590115,Aggregates
TEC,2018,23.0666764491925,3.80424428454795,8718.49343377415,2.611223782638,Aggregates
TEC,2019,24.4606794601158,2.81601440145778,8925.46203415138,2.67599202639893,Aggregates
TEC,2020,30.8405329536641,-1.45793346533829,8778.05956344465,2.73249209419427,Aggregates
TEC,2021,28.6153496877721,7.5909039335849,9439.04843335798,5.10641129002841,Aggregates
TEC,2022,25.090940841168,1.95197902081506,9668.43621903069,13.8522590144267,Aggregates
TEC,2023,23.9117159912303,3.82595823256764,10089.5680721267,9.36187249769016,Aggregates
TEC,2024,,3.80534822218806,10447.7265615175,3.63700046769908,Aggregates
TGO,2010,,5.85433399076879,644.5632812645,1.44594517430864,Low income
TGO,2011,,5.82325622135289,663.96334052788,3.5635147290396,Low income
TGO,2012,,6.30271426865185,687.495464571464,2.57718174055848,Low income
TGO,2013,,5.82425069283059,709.09186114976,1.82539475909162,Low income
TGO,2014,,5.63323739145223,730.291049611232,0.19087507624975,Low income
TGO,2015,,5.4680413807304,751.051987587248,2.58500390801595,Low income
TGO,2016,,4.21490387414525,763.276185353302,1.28544847051417,Low income
TGO,2017,,4.00791259566937,774.274897347436,-0.981889868943119,Low income
TGO,2018,,4.79518333086139,791.592405216309,0.927755426457183,Low income
TGO,2019,,4.92283321360694,810.512262603518,0.674652770077525,Low income
TGO,2020,,2.16228657424364,808.300697079208,1.69928463299399,Low income
TGO,2021,,5.12890113701732,829.786700130989,4.1862150652352,Low income
TGO,2022,,6.29443692019429,861.508010803054,7.96757361617945,Low income
TGO,2023,,6.19211576941919,893.753030300995,5.48928568141131,Low income
TGO,2024,,6.53204505563791,931.029965529857,2.86262074089801,Low income
THA,2010,26.9008455475014,7.51339053261624,5059.35747831657,3.24758842443723,Upper middle income
THA,2011,28.1319762983791,0.840132083053334,5070.23740191942,3.80879058139634,Upper middle income
THA,2012,28.4447160238828,7.24279620249642,5403.87846036273,3.01489950334985,Upper middle income
THA,2013,38.1666950570794,2.68749556320556,5516.61164164135,2.18488618530687,Upper middle income
THA,2014,35.3904739452699,0.984468863619426,5541.46599361845,1.8951418189878,Upper middle income
THA,2015,36.6705695355179,3.13404724911635,5688.85335397884,-0.900424963291569,Upper middle income
THA,2016,37.3065204045664,3.43515771692182,5857.78052935926,0.188149704448143,Upper middle income
THA,2017,,4.1776810321001,6076.74307700082,0.665631893135106,Upper middle income
THA,2018,37.9104188436045,4.22287028746071,6314.19948412043,1.06389754183024,Upper middle income
THA,2019,38.6277055941279,2.11455779628278,6434.53770518034,0.706728601314311,Upper middle income
THA,2020,50.3227814999415,-6.05003846851622,6035.18627737077,-0.845937147357041,Upper middle income
THA,2021,58.5114542035114,1.55216608426647,6121.52696529713,1.23039541318384,Upper middle income
THA,2022,60.349920189306,2.58037874709827,6278.7855138276,-1.61068030486688,Upper middle income
THA,2023,61.1243613638526,2.01775095328327,6408.41432577294,8.47805174421543,Upper middle income
THA,2024,62.1983655632713,2.54182067735289,6574.46109387985,1.36580540798037,Upper middle income
TJK,2010,,6.49999908585235,770.604105393791,6.44531440780658,Lower middle income
TJK,2011,,7.40000059956709,809.368229154093,12.4315490430406,Lower middle income
TJK,2012,,7.49999946321525,849.519080831738,5.83116601031462,Lower middle income
TJK,2013,,7.39999974700379,889.882383099979,5.00964645344951,Lower middle income
TJK,2014,,6.70000069016253,925.970961482804,6.10442765129667,Lower middle income
TJK,2015,,6.01930331771186,956.916310930656,5.7145594964971,Lower middle income
TJK,2016,,6.89999999999999,997.352614556708,6.00458082322139,Lower middle income
TJK,2017,,7.10000041864309,1042.26391757642,,Lower middle income
TJK,2018,,7.5999988895536,1094.8002018221,,Lower middle income
TJK,2019,,7.40000016310556,1148.34676712493,,Lower middle income
TJK,2020,,4.40000111553493,1171.90127480359,,Lower middle income
TJK,2021,,9.39999955037523,1254.06999592306,,Lower middle income
TJK,2022,,8.00000033846364,1325.75545290849,,Lower middle income
TJK,2023,,8.29999921651935,1407.1075436221,,Lower middle income
TJK,2024,,8.39999980983981,1496.33813395037,,Lower middle income
TKM,2010,,9.19999998805483,3900.14237925855,,Upper middle income
TKM,2011,,14.6999999278723,4379.74943394339,,Upper middle income
TKM,2012,,11.0999999615545,4761.0792759807,,Upper middle income
TKM,2013,,10.200000101399,5131.16736462999,,Upper middle income
TKM,2014,,10.2999999705459,5533.03528846527,,Upper middle income
TKM,2015,,6.49999990951666,5759.497903834,,Upper middle income
TKM,2016,,6.1999999664301,5977.83828113854,,Upper middle income
TKM,2017,,6.50000004682975,6222.55590558882,,Upper middle income
TKM,2018,,6.19999994137119,6460.94356849428,,Upper middle income
TKM,2019,,6.30000004226711,6718.16608056274,,Upper middle income
TKM,2020,,5.900000048526,6965.11226889286,,Upper middle income
TKM,2021,,6.20000001747076,7248.70763225719,,Upper middle income
TKM,2022,,6.19999993621698,7551.03650143157,,Upper middle income
