iso3,year,education_nec_pct,education_not_definable_by_level_pct,education_total_pct,post_secondary_non_tertiary_pct,ecd_and_primary_pct,education_rnd_pct,secondary_pct,education_subsidiary_services_pct,tertiary_pct
CHL,2013,0.037824564882207944,0.004269812346371197,1.0,0.0,0.7536229902190373,0.0,0.0,0.1000637591579005,0.10421921526664316
CHL,2014,0.013774311050196128,0.0036703152206356603,1.0,0.0,0.7548319582271416,0.0,0.0,0.10018775608164512,0.12753565942038164
CHL,2015,0.0736263666443274,0.003650652057622486,1.0,0.0,0.6798410180989747,0.0,0.0,0.11280857675857546,0.13007338644050004
CHL,2016,0.01115778783193878,0.0033322303305575746,1.0,0.0,0.7342663877958712,0.0,0.0,0.11091910611663996,0.14032448792499194
CHL,2017,0.00955991263634754,0.0031385336515098636,1.0,0.0,0.7289003068068536,0.0,0.0,0.10595728003349163,0.1524439668717972
CHL,2018,0.058343775945170366,0.0020849975252908493,1.0,0.0,0.6813173517484467,0.0,0.0,0.09814854263838377,0.16010533214270847
CHL,2019,0.016763136730836237,0.0021092300349862605,1.0,0.0,0.0,0.0,0.7174913592000133,0.09617874429940465,0.16745752973475983
CHL,2020,0.04116716452113102,0.0018257021055989291,1.0,0.0,0.0,0.0,0.6914459760762567,0.09649432943124756,0.1690668278657658
CHL,2021,0.01742231006398943,0.0013158756689977682,1.0,0.0,0.0,0.0,0.7211273161534039,0.09243796710125389,0.16769653101235482
CHL,2022,0.015835798600395794,0.0019826655454211408,1.0,0.0,0.0,0.0,0.7113530147132329,0.09646704145163312,0.1743614796893171
CHL,2023,0.015550645272005531,0.0014978566547854467,1.0,0.0,0.0,0.0,0.7059657629621483,0.09836230290930403,0.17862343220175653
CHL,2024,0.01661564330678393,0.0014941255578828233,1.0,0.0,0.0,0.0,0.700267830460836,0.09675109176749971,0.1848713089069977
CHN,2000,,,1.0,,,,,,
CHN,2001,,,1.0,,,,,,
CHN,2002,,,,,,,,,
CHN,2003,,,,,,,,,
CHN,2004,,,,,,,,,
CHN,2005,0.0,0.0,1.0,0.0,0.31495950510973264,0.0,0.29800184512244493,0.0,0.17475566385977248
CHN,2006,0.0,0.0,1.0,0.0,0.3149598955418764,0.0,0.30029845178138403,0.0,0.16472673008767016
CHN,2007,0.0,0.0,1.0,0.0,0.3094290217955132,0.0,0.2744922213439612,0.0,0.1442146068190123
CHN,2008,,,1.0,,0.23545518606177185,,0.2158603961030304,,0.11282305216447333
CHN,2009,,,1.0,,0.2443530495082627,,0.227534468652529,,0.1087101681226289
CHN,2010,,,1.0,,0.2419995150449732,,0.22503444095417635,,0.11519325528236168
CHN,2011,,,1.0,,0.26693121941377673,,0.24618068100240692,,0.16060377146020907
CHN,2012,,,1.0,,0.26805814641248465,,0.23817962600664272,,0.15750944082988308
CHN,2013,,,1.0,,0.2721985279868301,,0.23856373767891995,,0.14142492596420167
CHN,2014,0.22151226118864503,0.022098770162444378,1.0,0.07625296897642096,0.28082342545637967,0.007056892886157184,0.2449007572649611,0.0,0.1473549240649915
CHN,2015,0.17700974438691955,0.022839063677556923,1.0,0.08674612273885453,0.30041091129566905,0.007470777227713416,0.25762183694631796,0.0,0.14790131706939308
CHN,2016,0.17010785883394627,0.023417113925889403,1.0,0.08796538923015684,0.3037926062585584,0.008017813386232265,0.2611738804337256,0.0,0.14552533793149092
CHN,2017,0.16561801340963586,0.023536887856208527,1.0,0.087357581784885,0.30879740933778715,0.008138473012061628,0.2639681598120809,0.0,0.1425834747873411
CHN,2018,0.16952489421563063,0.023952203621875508,1.0,0.08721919252866345,0.3046983101895038,0.008303418464436559,0.26296952444170535,0.0,0.14333245653818472
CHN,2019,0.1655631385684607,0.02384352929364991,1.0,0.08647327867259869,0.3072599153133197,0.008002453986729757,0.26327172942871646,0.0,0.14547635289174973
CHN,2020,0.15944386619310252,0.022566284431345823,1.0,0.08608104871340651,0.3168168256794867,0.00769309467639122,0.26780676959115773,0.0,0.13949949571776604
CHN,2021,0.15279826171280517,0.02185709791439336,1.0,0.09009661678234038,0.31661291410115694,0.00732864296815586,0.2677956459478057,0.0,0.1435108205733425
CHN,2022,0.142498792090029,0.02070151343302892,1.0,0.09225704114855937,0.32428797028597467,0.006890602466085958,0.27120231498648434,0.0,0.14216176558983812
CHN,2023,0.13431496990251032,0.02137384093927312,1.0,0.09148011446883485,0.32885903119582777,0.007060701929202463,0.2735620259955982,0.0,0.14334931556875308
CHN,2024,0.13440926088297103,0.02092240854865066,1.0,0.09003418183866156,0.32737536222202396,0.006486071035418233,0.27380939922378117,0.0,0.14696331624849293
CIV,2014,,,1.0,,0.35873456981886775,,0.28477129356670144,,0.14318514132022442
CMR,2021,0.7328840017082864,0.023821383710109858,1.0,0.0,0.07597099473283193,0.02129246050833741,0.009872981744581132,0.0,0.13615817759585672
COG,2004,0.0,0.0,1.0,0.0,0.5393181149503943,0.0,0.1883142317902675,0.0,0.26545200368465477
COG,2005,0.0,0.0,1.0,0.0,0.4928205951240386,0.0,0.16546053991218967,0.0,0.2643230383295462
COG,2006,0.0,0.0,1.0,0.0,0.5142150803461062,0.0,0.26328800988875173,0.0,0.2224969097651421
COG,2007,0.0,0.0,1.0,0.0,0.5044401102672788,0.0,0.269381217516371,0.0,0.2261786722163501
COG,2008,0.0,0.0,1.0,0.0,0.4649977500849453,0.0,0.3201675038799552,0.0,0.2148255627083466
COG,2009,0.0,0.0,1.0,0.0,0.3886937240174683,0.0,0.3655986895426342,0.0,0.21652099040220715
COG,2010,0.0,0.0,1.0,0.0,0.3887891430617897,0.0,0.4030818051587385,0.0,0.20812526817283214
COG,2011,,,1.0,,0.38107314468766706,,0.3647036839295252,,0.2542438601174587
COG,2012,,,1.0,,0.3865689229792356,,0.3988028628366123,,0.2146282141841521
COK,2015,0.1104006525831149,0.8799521459087002,1.0,0.0,0.0,0.0,0.0,0.0,0.009647201508188348
COK,2016,0.07427554595626926,0.918331335662734,1.0,0.0,0.0,0.0,0.0,0.0,0.0073931183809951145
COK,2017,0.09916222671677004,0.890764218214084,1.0,0.0,0.0,0.0,0.0,0.0,0.010073555069144681
COK,2018,0.1758321337530752,0.8113364010949176,1.0,0.0,0.0,0.0,0.0,0.0,0.012831465152004303
COK,2019,0.030920161022511237,0.959117885690306,1.0,0.0,0.0,0.0,0.0,0.0,0.00996195328718233
COK,2020,0.030612088069596227,0.9618116760870918,1.0,0.0,0.0,0.0,0.0,0.0,0.0075762358433114334
COK,2021,0.01760706312157502,0.9769129287598937,1.0,0.0,0.0,0.0,0.0,0.0,0.005480008118530541
COK,2022,0.022236076475478008,0.9669576059850369,1.0,0.0,0.0,0.0,0.0,0.0,0.010806317539484613
CPV,2008,,,1.0,,0.0010222489875788396,,0.8640221901012332,,0.1349555609111863
CPV,2009,,,1.0,,0.0008745123560823048,,0.8958633083503041,,0.1032621792936145
CPV,2010,,,1.0,,0.0,,0.8740062916858744,,0.1259937083141271
CPV,2011,0.05886098363006709,0.08853842525228886,1.0,,0.34411632149344323,0.0,0.38852262432459583,0.035037440375759676,0.08492420492384317
CPV,2012,0.15066414889515056,0.00393841067854414,1.0,0.004540322677674569,0.3273571103623022,0.0,0.3840979122654738,0.045992930544193476,0.08340916457666209
CPV,2013,0.12296520505703704,0.0013920967550057456,1.0,0.00567555739174982,0.3299544831527816,0.0,0.42564455112695876,0.0298218205021511,0.08454628601431759
CPV,2014,0.08385761415064884,0.0016975349725516483,1.0,0.005670626726631202,0.371093454281538,0.0018154066372494525,0.4048895434328424,0.033900689928118316,0.09707512987041897
CPV,2015,0.08510843996405044,0.0022084989265167007,1.0,0.008991986838896454,0.34493560495646775,0.0074429847529085295,0.44060895920226284,0.015187061687119575,0.09551646367177688
CPV,2016,0.0814987714743255,0.0014265124991997284,1.0,0.007790746161219301,0.34385522288270215,0.007646064812951013,0.452639820346673,0.012623074611800664,0.09251978721112872
CPV,2017,0.08812108138557467,0.002642167684391977,1.0,0.007571712768961536,0.3809595826272185,0.008919031154628533,0.3650173923619482,0.021343374196323248,
CPV,2018,0.0,0.0,1.0,0.3026564073271618,0.3520326997456016,0.0,0.345310892927236,0.0,0.0
CPV,2019,0.0,0.0,1.0,0.4569377030145194,0.28675685978807575,0.0,0.2563054371974054,0.0,0.0
CPV,2020,,,1.0,,,,,,
CRI,2000,,,1.0,,,,0.0,,0.0
CRI,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.005398782048235679,0.0,0.994601217951764
CRI,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0031958706659319424,0.0,0.996804129334068
CRI,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.011726054091200132,0.0,0.9882739459087999
CRI,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.003650398695358244,0.0,0.9963496013046436
CRI,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.00930883636690456,0.0,0.8365438547089895
CRI,2014,0.06750744465213152,0.12162436434876803,1.0,0.008190262242146055,0.0,0.0,0.0005299274210005618,0.0,0.675838090380793
CRI,2015,0.0630903528187745,0.12244064779744768,1.0,0.008213327194089412,0.0,0.0,0.0,0.0,0.6863874673105556
CRI,2016,0.06121912095383835,0.11451068203770012,1.0,0.007924436409171523,0.0,0.0,0.0,0.0,0.6722594948741922
CRI,2017,0.07318451736315482,0.12683420583999513,1.0,0.008852523850918724,0.0,0.0,0.0,0.0,0.7624843808964166
CRI,2018,0.06672242626692915,0.11937055575300906,1.0,0.007577899665406638,0.0,0.0,0.0,0.0,0.689662515046502
CRI,2019,0.7244720894097605,0.037832856929629496,1.0,0.0026223001348058103,0.0,0.0,0.0,0.0,0.2350727535258047
CRI,2020,0.7102344305306867,0.04303324833224384,1.0,0.0031481567668420747,0.0,0.0,0.0,0.0,0.24358416437022862
CRI,2021,0.7260758711946177,0.03725364192595829,1.0,0.003003929653467763,0.0,0.0,0.0,0.0,0.2336665572259564
CRI,2022,0.7224968300145497,0.040015635106487854,1.0,0.0028483141331059505,0.0,0.0,0.0,0.0,0.23463922074585625
CRI,2023,0.7196321946781731,0.041687009340265535,1.0,0.0029018801163981345,0.0,0.0,0.0,0.0,0.23577891586516309
CYP,2000,0.028751623075496197,0.13077351140790205,1.0,0.0022259321090706673,0.28158041179744014,0.0,0.36004451864218134,0.05397885364496381,0.14264514932294564
CYP,2001,0.04429622028390629,0.14144005472892085,1.0,0.002223362408072516,0.266974516846246,0.0,0.3417136993329914,0.05883358987514967,0.1445185565247136
CYP,2002,0.02609375,0.14984375,1.0,0.002187499999999995,0.27,0.0,0.3453125,0.0609375,0.145625
CYP,2003,0.02539314256251611,0.15339004898169634,1.0,0.002191286414024228,0.2712039185357051,0.0,0.34622325341582877,0.05916473317865429,0.14243361691157513
CYP,2004,0.02116998622071903,0.16109232118251282,1.0,0.0021295252411374145,0.27195289991231364,0.0,0.34673681573343346,0.057872980082675676,0.13904547162720782
CYP,2005,0.026711185308848088,0.15919389458621516,1.0,0.002265680896732647,0.2730741712377773,0.0,0.34784164082995483,0.05819222513713333,0.13272120200333895
CYP,2006,0.02161078311239836,0.15740225019494267,1.0,0.002227915784783335,0.27537039099922034,0.0,0.35145371504957124,0.05948535145371507,0.13244959340536933
CYP,2007,0.02268062397372743,0.16133004926108382,1.0,0.0018472906403940847,0.2741174055829229,0.0,0.34287766830870287,0.059626436781609206,0.13752052545155996
CYP,2008,0.021868961883014234,0.13929386966450022,1.0,0.0015808888108203023,0.2842965044791849,0.0,0.3420867732302828,0.055506762691024066,0.15536623924117338
CYP,2009,0.021909496924243703,0.09370523299907307,1.0,0.001601078621387037,0.3064801550518244,0.0,0.35704053256930984,0.0653914215892812,0.15387208224488072
CYP,2010,0.008970389775343333,0.08621100261967134,1.0,0.0017464475668809995,0.31348733825514014,0.006350718425021828,0.3462729221243153,0.05580693815987933,0.18115424307374767
CYP,2011,0.008450704225352117,0.08837022132796785,1.0,0.0016096579476861112,0.34245472837022134,0.014486921529175053,0.3623340040241449,0.04764587525150906,0.13464788732394367
CYP,2012,0.006177673366396934,0.06308187592447576,1.0,0.0021752371008439907,0.34864700252327496,0.014791612285739142,0.3874532324023318,0.05385887061689724,0.12381449578003996
CYP,2013,0.023451172558627928,0.0698284914245712,1.0,0.00192509625481274,0.3308540427021351,0.013125656282814136,0.3839691984599229,0.051977598879943986,0.1248687434371718
