COUNTRY,COUNTRY_label,TIME_PERIOD,"General public services, Transactions","Defence, Transactions","Public order and safety, Transactions","Economic affairs, Transactions","Environmental protection, Transactions","Housing and community amenities, Transactions","Health, Transactions","Recreation, culture and religion, Transactions","Education, Transactions","Social protection, Transactions",sector_sum_before_norm,sector_sum_pct
CZE,Czech Republic,2019,10.838940122148482,2.1374930463466004,4.612004037645953,14.961061646532482,2.1115523923304944,1.6118579109098565,18.437067173239353,3.4787006595916625,11.284605611519332,30.526717399735798,99.99999999999999,100.00000000000001
CZE,Czech Republic,2020,10.00653519251325,2.160774652518353,4.523475236301638,16.40615682752999,1.990465826590394,1.385839772237952,19.82604276074174,3.052481051099707,10.25913765924191,30.389091021225067,100.0,100.0
CZE,Czech Republic,2021,10.13863538404119,2.076446998230449,4.208895121417417,16.23299569365799,2.152924305439792,1.350934626704395,21.18544760194302,2.897009737288115,10.41148668008485,29.34522385119278,100.0,100.0
CZE,Czech Republic,2022,10.61872186660206,2.220570460650044,3.98433936395004,14.597285199299478,2.019168502344409,1.520020384439438,20.42147204961974,3.094401474439246,10.58439573801507,30.939624960640465,100.0,100.0
CZE,Czech Republic,2023,10.31915387043828,2.729183779424592,4.039972410119681,14.701246781305311,1.92342162394275,1.9411665252760109,20.28376880159076,2.994788744406092,10.34967629768942,30.717621165807095,100.0,100.0
DEU,Germany,2016,12.56806399031231,2.141186265124747,3.382070771132599,9.819575238653197,1.215936469404317,0.8218836328265705,15.79259772131922,2.208181554430869,9.216407398634585,42.83409695816158,100.0,100.0
DEU,Germany,2017,12.583344294140861,2.23236237441444,3.4059444674902446,9.838151029810025,1.199011166533451,0.82728802641386,15.693448135145072,2.228922367129719,9.211799899497827,42.77972823942451,100.0,100.0
DEU,Germany,2018,12.33472496274986,2.363898251300327,3.4735018001512215,10.0133330025112,1.263501134154033,0.8722604336294628,15.759060499968012,2.233637036756515,9.368882783189186,42.31720009559018,100.0,100.0
DEU,Germany,2019,12.271073426803788,2.3221759662680976,3.4904737457751205,10.071401845459258,1.2807333108752317,0.9052023653104375,15.723757895037796,2.24989154228732,9.437685605641539,42.247604296541404,100.00000000000001,100.0
DEU,Germany,2020,11.56835972746681,2.196995234187638,3.294130866324581,11.45616621664414,1.252288418474418,0.9628098657650327,16.31283432474488,2.116467873612336,8.944892953657327,41.89505451912284,100.0,100.0
DEU,Germany,2021,11.69896085757409,2.248793459849755,3.262083369537583,12.891877482672912,1.074113049513469,0.8240623635636138,16.8024728307218,2.008075424984258,8.781810126677328,40.40775103490519,100.0,100.0
DEU,Germany,2022,11.9423473597892,2.37750826606005,3.250792287728558,11.52087763960443,1.057828618139764,0.969117163627994,16.98919825797332,2.053007029311937,8.978125582185047,40.8611977955797,100.0,100.0
DEU,Germany,2023,12.535291213485603,2.5961522353319126,3.3386842942890564,12.149046435107032,1.1431643198317651,0.8997596502067955,15.383273664698732,2.0745567226497412,9.259478246816277,40.620593217583085,99.99999999999999,100.0
DEU,Germany,2024,12.9225659081215,2.739920154452867,3.304619742129564,10.97015707198072,1.14707819176401,0.9589229456795852,15.39917161180247,2.150713147201664,9.100671241384989,41.30617998548263,100.0,100.0
DNK,Denmark,2016,11.946743280472617,2.11777665673009,1.8720416747361703,6.38452119663164,0.7696932315247677,0.4756262098177884,16.820399680172677,3.3970659577822073,12.971505411240585,43.244626700891445,100.00000000000003,100.0
DNK,Denmark,2017,11.48352697303062,2.296440764477091,1.8431759254599378,6.544991743034541,0.7865354385231718,0.3969262398210364,17.12964905134973,3.422049350594775,12.70139417838266,43.39531033532645,100.0,100.0
DNK,Denmark,2018,12.38337241110872,2.321477697214402,1.853898574313553,6.688585735224723,0.7834951551292516,0.45410580452370125,17.12229116879043,3.3002068736616366,12.59197875799892,42.50058782203466,100.0,100.0
DNK,Denmark,2019,11.73029853186478,2.272319446846169,1.9536433644551847,6.376932893724778,0.7813574661753485,0.401201389560648,17.52911762895366,3.331861663397934,12.690178157590271,42.93308945743123,100.0,100.0
DNK,Denmark,2020,11.478171041162213,2.167670187387025,1.8677042262262418,9.579390117023438,0.7549076742618623,0.2989715970778073,17.44484627461657,3.2647632002516946,11.653177508154872,41.490398173838265,99.99999919419443,99.99999999999997
DNK,Denmark,2021,11.412327893910874,2.3790768119684573,1.891306330895014,8.229345703250809,0.7264489366430005,0.2285256976546199,18.900289035662055,3.290384737835343,11.785167737074126,41.157127115105695,100.00000078795173,100.0
DNK,Denmark,2022,12.41198705222842,2.684812522376936,1.9597304520024859,6.701148436124636,0.7999884567789797,0.32428100718238073,18.49236540793074,3.2649737455171906,11.861181299211143,41.499531620647076,100.00000078333477,99.99999999999999
DNK,Denmark,2023,12.362001961211357,3.778339224181836,2.0668281485138578,6.36685216798007,0.8389808844703026,0.66958689091091,17.465135828038175,3.207122414974949,11.729082972498997,41.51606950721954,100.00000075675698,100.0
DNK,Denmark,2024,12.02052831061253,3.8954064304997824,2.062268175128405,6.454375903728357,0.8415338577990299,0.7313427580116535,17.54982666910045,3.230013022249831,11.72851557974162,41.48618929312834,100.0,100.0
DOM,Dominican Republic,2016,26.335615875991113,2.6882529692709403,4.082954841652417,17.949961031626767,1.9760677239530726,2.838493019494622,7.045887131012638,0.9519931435870885,22.261269312614704,13.869504950796637,100.00000000000003,100.0
DOM,Dominican Republic,2017,24.938759765781587,2.9102477560505555,4.318734500335772,18.848650880894226,1.7638405020276158,2.285631057442111,8.207243719404296,0.8820280767838032,22.43819217736333,13.406671563916683,100.00000000000013,99.99999999999999
DOM,Dominican Republic,2018,27.613279445998202,3.1954994591848305,4.370033484655004,16.178895443037764,1.032248858811675,2.8454713276886223,8.03460281681093,1.0548978219843428,23.01616066005042,12.658910681778215,100.00000000000011,100.0
DOM,Dominican Republic,2019,33.03345388950046,2.9464911117920654,4.6013828447271266,13.592707374975635,1.1198985585676475,2.5713670875309202,7.283933432153936,0.9525498221797286,21.58216627588616,12.316049602686315,99.99999999999996,100.0
DOM,Dominican Republic,2020,25.74299207223147,2.7480484038737645,4.1231551825165464,11.813478012846998,1.0082889401224908,2.3594055088624697,7.272187449761044,0.6232909742243017,20.295687569310147,24.013465886250767,100.00000000000001,100.0
DOM,Dominican Republic,2021,24.887192630840865,2.8947716111617923,4.703694007896316,17.99701217819181,1.426695019978923,2.0551615735939204,10.315839501606412,0.7743194366611489,19.069458914816,15.875855125252814,99.99999999999979,99.99999999999999
DOM,Dominican Republic,2022,24.32386181806167,2.8946383584243605,4.044225922774328,21.846818610103693,1.475953129403259,2.529696435420437,7.736177832147641,0.8040521416399512,19.367552046755335,14.977023705269321,100.00000000000013,100.0
DOM,Dominican Republic,2023,24.782615757742555,3.2674986970728708,4.430547107772366,19.43271106295349,1.4728747851750847,2.460301472453203,8.154738489510468,0.957408537318548,18.98854680289771,16.052757287103724,99.99999999999974,100.00000000000003
DOM,Dominican Republic,2024,25.81852367977478,3.401733258801894,4.557902163766849,19.572370219709942,1.3458903619051574,2.3389792127733933,6.742720358484935,0.9155318415639817,19.878967950349068,15.427380952870005,100.00000000000004,100.0
ECU,Ecuador,2016,28.11268907621651,5.242495219232421,7.903007667357071,27.383635951951202,0.33682101504430706,1.1926645091096202,9.011400199605372,0.5205721199350561,14.986158720291204,5.310555521257241,99.99999999999999,100.0
ECU,Ecuador,2017,28.479426786244016,5.367747142208443,8.135509203913813,24.37165159782591,0.3567718773102071,0.7404398599838633,9.610953112082143,0.5028431685323762,16.186105877621006,6.248551374278213,99.99999999999996,99.99999999999999
ECU,Ecuador,2018,31.776790389043885,4.699983846129098,7.297655447800257,23.24049927130949,0.3619785722056658,0.25927358116105687,9.755042209664207,0.5646529911308747,15.382955306194892,6.661168385360577,100.00000000000004,100.00000000000001
ECU,Ecuador,2019,26.469545233197305,4.661665587163211,6.989847410049871,23.013804713287502,0.29428329870620207,0.7462076135367951,9.920542740862661,0.5147270442797401,14.551540086938603,12.837836271978102,99.99999999999999,99.99999999999999
ECU,Ecuador,2020,26.420695549893626,5.128976665378015,7.612680820041226,19.34413825512732,0.2846550178898302,0.2507463712685762,10.293293593415008,0.4812019488453694,13.283975486789911,16.899636291351115,99.99999999999991,100.0
ECU,Ecuador,2021,23.26862741030667,5.008722809842263,7.238272975236601,22.76680876635257,0.21262262930315876,0.2788944635081076,11.436814843215986,0.4376350989310644,12.883671606300185,16.467929397003378,100.00000000000013,99.99999999999999
ECU,Ecuador,2022,23.08286998348778,4.747568933063076,7.1415613607417345,23.92983441214948,0.25426993609966375,0.3093697506609837,10.423456366642391,0.38907226187082267,12.70128141689059,17.020715578393485,100.00000000000009,100.0
ESP,Spain,2016,14.06870383009044,2.317885058655369,4.545630142807474,8.855394018998073,1.9957419592996553,1.05184765485833,14.25778315756038,2.629941065626194,9.660429838906987,40.61664327319709,100.0,100.0
ESP,Spain,2017,13.09742267713936,2.177294922185041,4.492800555382704,9.286151202094539,2.020670226703664,1.046845599798504,14.396137719671428,2.693521452291906,9.761951628367695,41.02720401636516,100.0,100.0
ESP,Spain,2018,13.047313390658429,2.056840660449719,4.341568769932582,9.889992329740423,1.9884138710589,1.019740825965847,14.299786040127572,2.716079286262161,9.575713535989664,41.0645512898147,100.0,100.0
ESP,Spain,2019,12.47367690278388,2.011161764592445,4.367320019438595,9.666458396007375,1.996312837957713,0.9852359243746096,14.37009696156249,2.762671726872315,9.576207776980691,41.79085768942988,100.0,100.0
ESP,Spain,2020,11.01339769825445,1.826354636722986,4.095917724839962,11.03561059222724,1.801867981949837,0.8850176653723723,14.71245671109245,2.322559205233148,9.032602231783677,43.27421555252387,100.0,100.0
ESP,Spain,2021,11.241441043466132,1.9285988305181294,4.06960426606792,12.630636704990641,1.8153374508218092,0.9474430662280141,14.459093875747953,2.4088802235998856,9.206057657017306,41.292906881542216,99.99999999999999,100.0
ESP,Spain,2022,11.81340012723153,2.423457795960797,4.107442088127767,11.81355956524443,2.030761970207413,1.013228571929662,14.623495104455808,2.712678351347171,9.269407193524266,40.19256923197115,100.0,100.0
ESP,Spain,2023,12.00851192372168,2.065921050860688,4.09311075520144,10.63482022823081,2.068911888429795,1.155211011067594,14.48582268221304,2.7675715445732,9.253651438817185,41.46646747688456,100.0,100.0
ESP,Spain,2024,12.37258397316228,1.974930870401303,4.012183653130834,10.7658296253667,2.059851494181885,1.054559746220681,14.18020016001572,2.674789102087223,9.147565374843843,41.75750600058953,100.0,100.0
EST,"Estonia, Republic of",2016,9.992005468722846,5.959980998505371,4.818732692998414,11.544566615300841,1.4923125050689963,0.8620190246671843,13.61271709786928,5.191810819265663,14.258072738648341,32.267782038953065,99.99999999999999,100.0
EST,"Estonia, Republic of",2017,9.708326716425812,5.141072468371183,4.795934572018422,12.826213540839557,1.8559102217987395,0.8998994230056641,13.23487374940448,5.412101000476417,14.344396802710285,31.781271504949444,100.00105871641222,100.0
EST,"Estonia, Republic of",2018,9.798838251920003,5.163541382402245,4.691824880121632,10.93817005184983,1.88491676737749,0.8430470546957234,13.745078164593972,4.9627694826712405,15.677751354723013,32.29406260964485,99.99805079624974,100.0
EST,"Estonia, Republic of",2019,8.884739006302633,5.27643604891275,4.487260059973782,11.641019195202098,1.6816002585696068,1.0163222064606494,14.171948788852779,5.063654809574258,15.246628719182628,32.53039090696881,100.00089781919718,100.0
EST,"Estonia, Republic of",2020,8.828249113404048,5.284272349439158,4.335895502029944,13.78034886146638,1.4795320699006695,0.8906076993436783,14.445496413498724,4.450631448882328,14.118940257072712,32.38602628496237,99.9991976571589,100.0
EST,"Estonia, Republic of",2021,9.307857871087108,4.831778877015442,4.332590718574179,13.237171015368347,1.3223577389268586,1.0965525053808096,15.409885586980327,4.889929388664425,13.963674810255636,31.60820148774685,100.00000000000003,99.99999999999999
EST,"Estonia, Republic of",2022,9.335273605886714,5.428873452129266,4.428763625380961,13.182641882430469,1.302819801762719,1.1284698388292471,14.808764174514701,4.651849207874577,14.319348727382556,31.413195683808787,99.99931358753476,100.0
EST,"Estonia, Republic of",2023,9.784742905819737,6.33627955027398,4.303933592310435,11.365187919503631,1.65717151090785,1.0971284957377523,15.041414184131513,4.69239924360965,14.494058227557503,31.227684370147962,99.99999999999999,100.0
ETH,"Ethiopia, The Federal Democratic Republic of",2016,41.350097294086,3.9439814503662687,2.1956998655771773,23.089759780262334,0.17429325416023322,2.4186368987368305,3.6406698651362235,0.4914374614725925,14.657258739167872,8.038165391034479,99.99999999999999,100.0
ETH,"Ethiopia, The Federal Democratic Republic of",2017,48.0143095305332,4.1455898228341015,2.0047254299772868,20.603214647581282,0.14306371669318688,1.9310432710824874,2.810311746718065,0.47666900639338744,15.556060428674906,4.3150123995120815,100.00000000000003,100.00000000000001
ETH,"Ethiopia, The Federal Democratic Republic of",2018,46.396637971180326,4.291720651519161,2.213340934447487,18.597480517722598,0.47263794728327324,1.8155563028139747,4.362477278026378,0.6090019127499691,15.727875257957379,5.513271226299446,100.00000000000001,100.0
ETH,"Ethiopia, The Federal Democratic Republic of",2019,48.43463627173611,4.055435192679678,1.9501340710630866,18.377338850306806,0.5055515810429325,1.9467865775348967,4.845271264137742,0.5415735743346602,14.912075434754888,4.431197182409178,100.00000000000001,99.99999999999997
ETH,"Ethiopia, The Federal Democratic Republic of",2020,55.83362645682606,4.200955722183554,2.2382958942056095,14.155415096254742,0.32247361513665923,0.8470485456211412,5.752044517612528,0.30728358975885883,14.34522340475201,1.9976331576488555,99.99999999999999,100.0
ETH,"Ethiopia, The Federal Democratic Republic of",2021,50.52000348359854,4.927312293306257,2.1774606834050187,16.055063410455386,0.26328849135291726,2.1545918112332085,5.965865384664792,0.32880862261294874,13.52976620990119,4.077839609469739,100.00000000000001,100.00000000000001
ETH,"Ethiopia, The Federal Democratic Republic of",2022,45.38367656978762,15.072368777939927,2.0914321427159925,12.346574521068936,0.26697993500767603,1.7390851358017576,3.8929727999871266,0.4263067214650919,11.786541742148056,6.994061654077796,100.00000000000003,99.99999999999999
ETH,"Ethiopia, The Federal Democratic Republic of",2023,45.613378844074504,9.413292096433583,2.411088800199186,15.197230644615914,0.49555836242272866,1.6660796488802725,5.666398134133908,0.4169488115602523,12.565079059711884,6.554945597967795,99.99999999999997,100.00000000000004
ETH,"Ethiopia, The Federal Democratic Republic of",2024,45.262861531153895,8.939066443810859,2.713185372374249,14.105501248850286,0.8293289976012739,2.5409498637153183,5.29844923265703,0.5483773409781895,13.514104058724755,6.2481759101341305,100.00000000000003,100.0
FIN,Finland,2016,12.38331720045453,2.430032406043517,2.157316611253735,8.1368629266445,0.4124405538487436,0.5614241824839022,13.10971760447793,2.69433104667312,11.33622322292833,46.7783342451917,100.0,100.0
FIN,Finland,2017,12.20845972362656,2.37108190091001,2.144421975058982,8.107516009437141,0.3800134816312774,0.6075160094371419,13.37293562521065,2.831142568250758,11.00269632625548,46.974216380182,100.0,100.0
FIN,Finland,2018,12.65308462968879,2.278964226323593,2.118404561205181,7.956714424975219,0.3743661579546665,0.5693314655984534,13.57876025001434,2.955608529322618,10.93526004931475,46.57950570560239,100.0,100.0
FIN,Finland,2019,12.564589180913503,2.23191502934422,2.243078591477418,7.989920898188313,0.3691949476907374,0.6020349578974228,13.7112464914519,2.912094922174024,11.13086884409288,46.24505613676958,100.0,100.0
FIN,Finland,2020,12.24840010191388,2.488647093206241,2.063756126073468,9.209717788468744,0.4054074307210407,0.5762630577162298,13.69842483101779,2.751674834764624,10.83884117920357,45.71886755691441,100.0,100.0
FIN,Finland,2021,12.1647544510981,2.182332732802824,2.118146475955682,9.202704575458968,0.4208576159181917,0.7257423359421157,14.22163222733605,2.781161333615364,10.75776252543745,45.42490572643526,100.0,100.0
FIN,Finland,2022,12.394144948232773,2.3127454480542666,2.197072474116388,8.539807211710105,0.42841842199214586,0.7625847911460195,14.335594430560514,2.7275972866833276,11.003927168868262,45.298107818636204,99.99999999999997,100.0
FIN,Finland,2023,11.63479277043573,2.569607205929661,2.217714139404802,8.227469980764054,0.3893145306888832,0.8482198543845483,13.69953846860864,3.026542978879851,11.31900813424458,46.06779193665925,100.0,100.0
FRA,France,2016,11.244637794400445,3.4100671336464354,2.8673072271319504,10.374406782268931,1.5540720973795203,2.002262391309968,14.420624048533865,2.5024784689720208,9.00770873559069,42.61643532076617,100.0000078105071,100.0
FRA,France,2017,11.320084049388097,3.035920819178762,2.86476405011475,11.296626821927932,1.5357785165404103,1.9108822158034642,14.382111347272932,2.5040117233152275,8.983580697706808,42.16623975875161,100.00000756928986,100.0
FRA,France,2018,10.982570815948604,3.110627929789032,2.9085958559918748,10.645152541147011,1.6185619981406059,1.872073977973562,14.581274664472765,2.541380562549631,9.079486843354323,42.6602748106326,99.99999246598827,100.00000000000001
FRA,France,2019,10.81483860258611,3.112348625606475,2.987780675405717,9.64485837147894,1.709809356423939,2.004537200901318,14.72281717793891,2.633521759230845,9.096803972027232,43.27268425840052,100.0,100.0
FRA,France,2020,9.836730646892006,3.026508317578464,2.8822496933516573,11.34645018619858,1.59057177487124,1.8572729742924434,14.545682876597098,2.368936239659927,8.397927251587573,44.147670038971015,99.99999300767706,100.0
FRA,France,2021,10.23169000635171,2.904172013407265,2.868443626399094,11.89731817147909,1.647596327164733,2.012846661917187,15.740138214138568,2.424091930319989,8.521153243665454,41.7525498051569,100.0,100.0
FRA,France,2022,11.157666997019343,3.0756862022039653,2.9337240105322335,11.598817491393563,1.7523960030982013,2.0466103067196215,15.533115285944302,2.4815094325989584,8.645913585572076,40.774560684917745,99.99999999999999,100.0
FRA,France,2023,10.813836162256507,3.186121256355147,3.0324858640996313,11.057483878213244,1.8013545861773839,2.2163363620902126,15.543227704098689,2.5783528672339693,8.812280572005001,40.9585207474702,100.00000622534958,99.99999999999999
FSM,"Micronesia, Federated States of",2016,36.25682611212985,0.0,6.321199116889168,36.87687605334954,0.8997723298388361,0.0,6.799113590942938,0.0,11.146434399113915,1.6997783977357321,99.99999999999987,99.99999999999997
FSM,"Micronesia, Federated States of",2017,24.284410873275984,0.0,7.5434992274286055,51.24640492205786,0.6524725255444187,0.0,6.638446886682487,0.0,7.975153843340014,1.6596117216706192,100.00000000000006,99.99999999999999
FSM,"Micronesia, Federated States of",2018,39.81209937565521,0.0,9.6524061053294,32.090241856528706,2.3100235479231803,0.0,7.082357765694862,0.0,7.28228190744492,1.7705894414237102,99.99999999999999,99.99999999999999
FSM,"Micronesia, Federated States of",2019,44.242995659987436,0.0,8.748025920112687,30.618460102460528,2.2387393492123318,0.0,6.065388559337175,0.0,6.570043269055556,1.5163471398342914,99.99999999999991,100.00000000000003
FSM,"Micronesia, Federated States of",2020,53.76767506799074,0.0,7.640939698096472,20.389495098883074,1.9584587319679978,0.0,7.452603605103331,0.0,6.927676896682562,1.8631509012758278,100.00000000000011,100.0
GBR,United Kingdom,2016,11.23297289537085,4.564005988666894,4.339973868951465,7.242257500612258,1.798771623563305,1.437087027490683,18.18098465554911,1.521657041448958,12.20944891959093,37.47284047875555,100.0,100.0
GBR,United Kingdom,2017,11.71017292834826,4.532748116362041,4.391577355743317,7.753541519370728,1.742583868265513,1.6417809449807377,18.0045221311418,1.5703788743206892,12.24487176794794,36.40782249351898,100.0,100.0
GBR,United Kingdom,2018,11.61879910385291,4.501401791158666,4.403066340093044,7.818122565033686,1.637864372021407,1.6529666988016931,18.38134851287502,1.496947172515128,12.0791361923287,36.41034725131975,100.0,100.0
GBR,United Kingdom,2019,10.8395331100356,4.830847039590667,4.368312147039481,8.219049171825093,1.5863185089459517,1.9163410393302378,18.68511845686017,1.470329158081449,11.98388842262142,36.10026294566993,100.0,100.0
GBR,United Kingdom,2020,10.34225002540024,4.132255395735663,3.9276927877846637,15.868524754343442,1.371431266963728,1.46758929996952,18.9787835464534,1.219302001538529,10.43514231388885,32.25702860792197,100.0,100.0
GBR,United Kingdom,2021,9.833952790641568,4.459820529704021,4.307994536440959,12.10399627055864,1.497943909637232,1.6962065268851731,20.35810618387089,1.343306323906336,11.06851397361457,33.33015895474062,100.0,100.0
GBR,United Kingdom,2022,13.888744597960532,4.553594618184915,4.515530198198965,9.810997807250974,1.517382326017074,1.919826283183957,19.13431120005109,1.364613714261384,10.63342771379303,32.66157154109808,100.0,100.0
GBR,United Kingdom,2023,13.63910558548979,4.797517245501541,4.588078090997105,10.45174523453174,1.546688100820218,1.962577792528614,18.62655732521898,1.257028166145101,10.25968724906429,32.87101520970262,100.0,100.0
GEO,Georgia,2016,13.6230532016896,6.337730095795865,11.62766591515717,11.15689272417874,1.706012939784222,3.9674518645209775,9.188283362270768,4.424404191177106,15.01032245804072,22.95818324738483,100.0,100.0
GEO,Georgia,2017,12.938215282966919,5.524835804459826,11.00011798481929,15.40173830967082,1.5943681912927201,3.542690840445196,9.083257954143233,4.04687930152987,15.11464191607347,21.75325441459865,100.0,100.0
GEO,Georgia,2018,12.35445081598928,5.588936358167127,10.58844135767213,16.5954627493089,1.430932200162969,2.923549077395231,9.395870934332471,4.614927691850769,14.272006579698889,22.23542223542224,100.0,100.0
GEO,Georgia,2019,11.45673070601076,5.321708943153576,9.632858626901784,18.58653201309716,2.0171735900167,3.856167896169474,8.814285902139465,4.239483477323234,14.1419122384841,21.93314660670375,100.0,100.0
GEO,Georgia,2020,10.22699290367352,5.101184213471827,8.264310178863244,18.19860759777037,1.966040608000716,4.480535470439435,10.12961429115086,3.229723982001746,12.06711289203286,26.33587786259542,100.0,100.0
GEO,Georgia,2021,9.832853486884193,5.281809820857326,8.186880198336532,17.06953774792067,2.2197896673064617,4.728486884197056,13.084313019833646,3.6268394113883557,12.469009916826618,23.500479846449135,100.00000000000001,100.0
GEO,Georgia,2022,9.577611448812311,5.32791626988012,8.342307384234743,22.083285125621885,2.4812879913849115,4.539831436174473,9.492172550974093,4.120201849396144,12.174597947686472,21.860787995834855,99.99999999999999,100.00000000000001
GEO,Georgia,2023,11.26443179226723,5.270237363605793,8.731934894112099,19.38372816629754,2.552209557160913,4.304703595047871,7.077231105802867,4.038389437106955,14.05473934839999,23.32239474019875,100.0,100.0
GEO,Georgia,2024,11.487506178982619,5.204422023694556,8.41814771287618,17.970281958025478,2.5396846181797934,5.26694841736204,7.108039715717694,3.9548762402977693,15.879739811635146,22.170353323228717,100.00000000000001,100.0
GIN,Guinea,2023,19.973627510343373,15.150897718065151,3.6676532200544774,25.321161532678982,1.3449125103062323,9.41418220427043,4.263149978390487,3.0168735959285367,11.113644877663702,6.733896852298642,99.99999999999999,100.0
GRC,Greece,2016,17.56148804494279,4.231656352051885,4.33213820822581,8.751056201329101,3.004179131745416,0.4875653702984768,10.62595629039256,1.7093333942314282,8.000867797848775,41.29575920893375,100.0,100.0
GRC,Greece,2017,17.30677550261043,5.216218416064929,4.422041604167393,7.320845106452251,2.884850176160742,0.45929698491878007,11.26149695933768,1.853466820153254,8.004558086533878,41.27045034360066,100.0,100.0
GRC,Greece,2018,17.16643647197142,4.645747485931489,4.670859634504092,7.69687353750271,2.83310694350908,0.5068088166470716,11.41917883274168,1.975869508144326,8.394306391041813,40.69081237800632,100.0,100.0
GRC,Greece,2019,16.23798772393606,4.11849465049524,4.368100386888891,8.522901326314116,2.848909109474807,0.4674434699735645,11.96519134548838,1.954866744573912,8.298256163559833,41.2178490792952,100.0,100.0
GRC,Greece,2020,13.819376555838868,4.277234109027141,3.9819396712455783,16.55866079437227,2.725174606694012,0.47468832831097624,11.18289106356389,1.8372756316579828,7.506324138556584,37.63643510073269,100.0,100.0
GRC,Greece,2021,13.54545106887453,4.816627786913457,3.828062258594975,18.77222838349459,2.092814256759341,0.4751615740563693,11.56832001223756,1.9255038433592113,7.112126658763242,35.86370415694673,100.0,100.0
GRC,Greece,2022,13.32513213049025,4.912520503007108,3.7780207763805365,18.67596136322216,1.909969017678148,0.6041552761071624,11.32494988153818,1.995626025150355,7.854929834153454,35.61873519227264,100.0,100.0
GRC,Greece,2023,16.363816008119926,4.52614276347109,3.9270284107750757,11.925699041596678,3.1096460105451307,0.7769623914273651,11.728090109672959,2.2078307030386854,8.010347522253458,37.424437039099615,100.00000000000001,99.99999999999999
GTM,Guatemala,2016,19.98048504490591,2.116291530166123,11.2163706146043,9.257511847994676,1.825277249537878,2.664973648891583,13.95940836390858,2.159205561292742,20.18209643104996,16.63837970764824,100.0,100.0
GTM,Guatemala,2017,19.41141349875234,1.752249127614296,11.21204687932788,9.763991584382664,1.9055666767200048,2.918194730883342,13.02545949268071,2.245949009414196,20.00774308098515,17.75738591923941,100.0,100.0
GTM,Guatemala,2018,18.82394025186237,1.6614375290861758,11.22587284573114,11.1911594826896,2.084497080604674,2.896215205229651,12.832357678595088,2.375953290582285,20.38945679996474,16.51910983565426,100.0,100.0
GTM,Guatemala,2019,18.88693359981863,1.729431120681763,10.39818233480983,11.11396944746468,2.459707193168675,3.4976415258004443,13.201236594537818,2.366909119578808,20.36159301672973,15.984396047409618,100.0,100.0
GTM,Guatemala,2020,19.52613504517818,1.547408838540712,10.18924821402403,9.124303498325563,1.952609682446169,2.513527744700628,12.23478586895033,1.704321355742025,18.88810572254064,22.31955402955172,100.0,100.0
GTM,Guatemala,2021,20.49240071128717,1.585667768266557,11.07382442084324,10.59749948147274,2.123711357883698,3.467666051622337,14.464931123938229,2.036914504790921,19.38323007922956,14.77415450066555,100.0,100.0
GTM,Guatemala,2022,19.376611586858242,1.8204617648536134,10.632247795968581,13.23280972814535,2.0416513992268834,3.2179891118646373,13.714905209059602,2.0335471240510605,18.939921733293694,14.989854546678352,99.99999999999999,100.0
GTM,Guatemala,2023,19.476670322610737,1.5079990862245347,11.380496526643988,10.826634522695139,2.1292214041966675,3.5996577564325194,13.662906724351009,2.2416970152528255,19.348720615113887,15.825996026478686,100.00000000000001,100.0
GTM,Guatemala,2024,19.83138336087616,1.5747095050536353,11.56004998255569,7.621823335582707,1.9749456983176608,3.4765827482178517,15.53695454275849,2.189443015375453,19.31764197121926,16.91646584004308,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2016,16.118620133145047,0.0,9.09824490619326,15.230986483760336,3.4900141214444216,7.242283639297961,14.202138390155339,3.126891264877949,17.046600766592697,14.444220294532977,100.00000000000001,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2017,15.29116853065947,0.0,9.409949865021211,13.88353258773621,3.4901658310836874,7.481681450057848,14.84766679521789,3.3359043578866183,17.83648283841111,14.42344774392595,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2018,11.76981919332406,0.0,9.35326842837274,11.94367176634214,3.546592489568846,7.249652294853965,14.88178025034771,4.641863699582754,19.68011126564673,16.93324061196106,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2019,13.44289235825801,0.0,9.498767460969596,11.12571898110107,4.009860312243221,7.017255546425637,15.13557929334429,3.401807723911257,17.48562037797864,18.88249794576828,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2020,5.332715047530721,0.0,9.888708555529794,35.13795501970786,3.280779040111291,5.448643635520519,12.19568745652678,2.909807558543937,12.821701831671692,12.98400185485741,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2021,6.169594688061973,0.0,11.26020196431042,18.61944943975654,4.302116475307788,8.521233918937613,16.43380827223682,4.274450131415133,14.856826670355511,15.5623184396182,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2022,5.314685314685315,0.0,10.20979020979021,26.328671328671334,4.58041958041958,7.272727272727273,17.004662004662,2.902097902097902,12.65734265734266,13.72960372960373,100.0,100.0
HKG,"Hong Kong Special Administrative Region, People's Republic of China",2023,5.953002610966058,0.0,11.788511749347261,12.61096605744125,5.026109660574414,7.97650130548303,16.109660574412533,5.1566579634464755,14.817232375979112,20.561357702349873,99.99999999999999,100.0
